 פרק  ,סעיף,סעיף תקציב   ,סעיף נקי,שם סעיף                         ,   תקציב חדש   2013 ,   תקציב ישן   2012 ,   הוצאה בפועל 2011 ,חלק,שם חלק                            ,פרק,שם פרק                            ,פרק משנה,שם פרק משנה                       ,פרק עזר,שם פרק עזר                        ,פרק עזר משנה,שם פרק עזר משנה                   
31230,490,  31230/490/8,1312304908,שכר לימוד גנ י גיל טרום חובה    , -   ,30000000,29490959,3,תקבולים משרותים ממלכתיים          ,31,חינוך                             ,312,הכנסות לחינוך קדם יסודי           ,3123,גני ילדים למטה מגיל חובה          ,31230,גני ילדים למטה מגיל חובה          
31230,921,  31230/921/1,1312309211,השתת' ממשלה לגנ י גיל טרום      ,64000000,19500000,19564304,3,תקבולים משרותים ממלכתיים          ,31,חינוך                             ,312,הכנסות לחינוך קדם יסודי           ,3123,גני ילדים למטה מגיל חובה          ,31230,גני ילדים למטה מגיל חובה          
31250,411,  31250/411/5,1312504115,הכנסות מהורים- מועדוניות גן     ,14200000,14000000,12153897,3,תקבולים משרותים ממלכתיים          ,31,חינוך                             ,312,הכנסות לחינוך קדם יסודי           ,3125,מועדוניות גן וצהרונים             ,31250,מועדוניות גן וצהרונים             
31250,412,  31250/412/6,1312504126,החזרים מעמותות הורים- מועדוני גן,1250000,1250000,1214351,3,תקבולים משרותים ממלכתיים          ,31,חינוך                             ,312,הכנסות לחינוך קדם יסודי           ,3125,מועדוניות גן וצהרונים             ,31250,מועדוניות גן וצהרונים             
31320,921,  31320/921/2,1313209212,שכר שרתים                       ,21000000,19000000,20029267,3,תקבולים משרותים ממלכתיים          ,31,חינוך                             ,313,הכנסות לחנוך יסודי                ,3132,בתי ס יסודיים                     ,31320,בתי ס יסודיים                     
31320,922,  31320/922/3,1313209223,שכר מזכירות                     ,7600000,7000000,7320579,3,תקבולים משרותים ממלכתיים          ,31,חינוך                             ,313,הכנסות לחנוך יסודי                ,3132,בתי ס יסודיים                     ,31320,בתי ס יסודיים                     
31320,923,  31320/923/4,1313209234,שכר אנשי סיוע טכני              ,2800000,2550000,2565616,3,תקבולים משרותים ממלכתיים          ,31,חינוך                             ,313,הכנסות לחנוך יסודי                ,3132,בתי ס יסודיים                     ,31320,בתי ס יסודיים                     
31320,924,  31320/924/5,1313209245,דמי שכפול - בי ס יסודיים        ,600000,600000,592457,3,תקבולים משרותים ממלכתיים          ,31,חינוך                             ,313,הכנסות לחנוך יסודי                ,3132,בתי ס יסודיים                     ,31320,בתי ס יסודיים                     
31320,928,  31320/928/9,1313209289,הסעת תלמידים                    ,11500000,11500000,10487817,3,תקבולים משרותים ממלכתיים          ,31,חינוך                             ,313,הכנסות לחנוך יסודי                ,3132,בתי ס יסודיים                     ,31320,בתי ס יסודיים                     
31320,929,  31320/929/1,1313209291,ליווי להסעות                    ,6100000,5800000,5774013,3,תקבולים משרותים ממלכתיים          ,31,חינוך                             ,313,הכנסות לחנוך יסודי                ,3132,בתי ס יסודיים                     ,31320,בתי ס יסודיים                     
31330,431,  31330/431/4,1313304314,חינוך מיוחד-שכ ל תלמידי חוץ     ,8800000,8700000,5673118,3,תקבולים משרותים ממלכתיים          ,31,חינוך                             ,313,הכנסות לחנוך יסודי                ,3133,חינוך מיוחד                       ,31330,חינוך מיוחד                       
31330,651,  31330/651/5,1313306515,השתת' עובדי הפנימיות בדיור      ,200000,200000,180854,3,תקבולים משרותים ממלכתיים          ,31,חינוך                             ,313,הכנסות לחנוך יסודי                ,3133,חינוך מיוחד                       ,31330,חינוך מיוחד                       
31330,652,  31330/652/6,1313306526,השתת' בשכ ד- דירת בוגרי פנימיה  ,60000,50000, -   ,3,תקבולים משרותים ממלכתיים          ,31,חינוך                             ,313,הכנסות לחנוך יסודי                ,3133,חינוך מיוחד                       ,31330,חינוך מיוחד                       
31330,921,  31330/921/8,1313309218,שכר סייעות טפוליות              ,32500000,28400000,29859524,3,תקבולים משרותים ממלכתיים          ,31,חינוך                             ,313,הכנסות לחנוך יסודי                ,3133,חינוך מיוחד                       ,31330,חינוך מיוחד                       
31330,922,  31330/922/9,1313309229,חינוך מיוחד-חומרים להארכת שנה ל ,800000,800000,841609,3,תקבולים משרותים ממלכתיים          ,31,חינוך                             ,313,הכנסות לחנוך יסודי                ,3133,חינוך מיוחד                       ,31330,חינוך מיוחד                       
31330,923,  31330/923/1,1313309231,חינוך מיוחד-החזר הוצאות מזון    ,1615000,1550000,1527032,3,תקבולים משרותים ממלכתיים          ,31,חינוך                             ,313,הכנסות לחנוך יסודי                ,3133,חינוך מיוחד                       ,31330,חינוך מיוחד                       
31410,411,  31410/411/4,1314104114,אגרת תלמידי חוץ-יסודיים         ,300000,300000,302023,3,תקבולים משרותים ממלכתיים          ,31,חינוך                             ,314,שרותים נוספים במערכות החינוך      ,3141,שירותים נוספים                    ,31410,שירותים נוספים                    
31410,412,  31410/412/5,1314104125,שכ ל-בית ספר לאמנויות           ,7500000,7200000,7780955,3,תקבולים משרותים ממלכתיים          ,31,חינוך                             ,314,שרותים נוספים במערכות החינוך      ,3141,שירותים נוספים                    ,31410,שירותים נוספים                    
