,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
 פרק  ,פרק מתוקן,סעיף,סעיף מתוקן,סעיף נקי,סעיף תקציב   ,שם סעיף                         ,   תקציב חדש   2016 , תקן ח 2016 , כמות חדשה  ,   תקציב ישן   2015 , תקן י 2015 ,   הוצאה בפועל 2014 ,חלק,שם חלק                            ,פרק,שם פרק                            ,פרק משנה,שם פרק משנה                       ,פרק משנה מתוקן לקידוד המתאים,פרק עזר,שם פרק עזר                        ,פרק עזר משנה,שם פרק עזר משנה                   ,,,,
61210,61210,130,130,612101302,  61210/130/2,תשלומים מיוחדים                 ,59000,0,0,58000,0,57383,6,הנהלה כללית                       ,61,מינהל כללי                        ,612,מבקר העיריה                       ,612,6121,הנהלה ושרותים מינהליים            ,61210,הנהלה ושרותים מינהליים            ,,,,
61210,61210,181,181,612101814,  61210/181/4,מיסים וביטוח לאומי              ,193000,0,0,190000,0,188585,6,הנהלה כללית                       ,61,מינהל כללי                        ,612,מבקר העיריה                       ,612,6121,הנהלה ושרותים מינהליים            ,61210,הנהלה ושרותים מינהליים            ,,,,
61210,61210,182,182,612101825,  61210/182/5,קופות גמל והשתלמות              ,198000,0,0,198000,0,187111,6,הנהלה כללית                       ,61,מינהל כללי                        ,612,מבקר העיריה                       ,612,6121,הנהלה ושרותים מינהליים            ,61210,הנהלה ושרותים מינהליים            ,,,,
61210,61210,230,230,612102305,  61210/230/5,משימות חולפות- 1.2              ,78000,0,1,76000,0,72898,6,הנהלה כללית                       ,61,מינהל כללי                        ,612,מבקר העיריה                       ,612,6121,הנהלה ושרותים מינהליים            ,61210,הנהלה ושרותים מינהליים            ,,,,
61210,61210,433,433,612104335,  61210/433/5,ביטוח                           ,20000,0,0,22000,0,21000,6,הנהלה כללית                       ,61,מינהל כללי                        ,612,מבקר העיריה                       ,612,6121,הנהלה ושרותים מינהליים            ,61210,הנהלה ושרותים מינהליים            ,,,,
61210,61210,434,434,612104346,  61210/434/6,תקוני מבנים  מתקנים ואינונטר    ,19000,0,0,19000,0,1339,6,הנהלה כללית                       ,61,מינהל כללי                        ,612,מבקר העיריה                       ,612,6121,הנהלה ושרותים מינהליים            ,61210,הנהלה ושרותים מינהליים            ,,,,
61210,61210,439,439,612104392,  61210/439/2,אחזקת בניני העיריה-השתתפות      ,1158000,0,0,1150000,0,1140000,6,הנהלה כללית                       ,61,מינהל כללי                        ,612,מבקר העיריה                       ,612,6121,הנהלה ושרותים מינהליים            ,61210,הנהלה ושרותים מינהליים            ,,,,
61210,61210,461,461,612104619,  61210/461/9,צורכי משרד                      ,22000,0,0,22000,0,16892,6,הנהלה כללית                       ,61,מינהל כללי                        ,612,מבקר העיריה                       ,612,6121,הנהלה ושרותים מינהליים            ,61210,הנהלה ושרותים מינהליים            ,,,,
61210,61210,462,462,612104621,  61210/462/1,ספרים ועתונים                   ,3000,0,0,3000,0,1634,6,הנהלה כללית                       ,61,מינהל כללי                        ,612,מבקר העיריה                       ,612,6121,הנהלה ושרותים מינהליים            ,61210,הנהלה ושרותים מינהליים            ,,,,
61210,61210,464,464,612104643,  61210/464/3,דאר                             ,2000,0,0,2000,0,217,6,הנהלה כללית                       ,61,מינהל כללי                        ,612,מבקר העיריה                       ,612,6121,הנהלה ושרותים מינהליים            ,61210,הנהלה ושרותים מינהליים            ,,,,
61210,61210,522,522,612105225,  61210/522/5,גיבוש יחידתי                    ,2000,0,0,2000,0,1800,6,הנהלה כללית                       ,61,מינהל כללי                        ,612,מבקר העיריה                       ,612,6121,הנהלה ושרותים מינהליים            ,61210,הנהלה ושרותים מינהליים            ,,,,
61210,61210,541,541,612105418,  61210/541/8,החזקת מכשירי קשר וסלולר         ,15000,0,0,15000,0,11157,6,הנהלה כללית                       ,61,מינהל כללי                        ,612,מבקר העיריה                       ,612,6121,הנהלה ושרותים מינהליים            ,61210,הנהלה ושרותים מינהליים            ,,,,
61210,61210,610,511,612106104,  61210/610/4,כיבודים                         ,8000,0,0,8000,0,5382,6,הנהלה כללית                       ,61,מינהל כללי                        ,612,מבקר העיריה                       ,612,6121,הנהלה ושרותים מינהליים            ,61210,הנהלה ושרותים מינהליים            ,,,,
61210,61210,670,580,612106707,  61210/670/7,סעיף שאינו חוזר                 ,0,0,0,6000,0,3459,6,הנהלה כללית                       ,61,מינהל כללי                        ,612,מבקר העיריה                       ,612,6121,הנהלה ושרותים מינהליים            ,61210,הנהלה ושרותים מינהליים            ,,,,
61210,61210,680,580,612106809,  61210/680/9,הוצאות   מיוחדות                ,2000,0,0,2000,0,669,6,הנהלה כללית                       ,61,מינהל כללי                        ,612,מבקר העיריה                       ,612,6121,הנהלה ושרותים מינהליים            ,61210,הנהלה ושרותים מינהליים            ,,,,
61210,61210,691,570,612106913,  61210/691/3,מערכות מידע ומחשוב              ,140000,0,0,120000,0,104834,6,הנהלה כללית                       ,61,מינהל כללי                        ,612,מבקר העיריה                       ,612,6121,הנהלה ושרותים מינהליים            ,61210,הנהלה ושרותים מינהליים            ,,,,
61210,61210,693,593,612106935,  61210/693/5,מיחשוב יחידתי                   ,40000,0,0,40000,0,42675,6,הנהלה כללית                       ,61,מינהל כללי                        ,612,מבקר העיריה                       ,612,6121,הנהלה ושרותים מינהליים            ,61210,הנהלה ושרותים מינהליים            ,,,,
61210,61210,781,781,612107814,  61210/781/4,דמי חבר-ארגונים ארציים ובינל    ,2000,0,0,2000,0,965,6,הנהלה כללית                       ,61,מינהל כללי                        ,612,מבקר העיריה                       ,612,6121,הנהלה ושרותים מינהליים            ,61210,הנהלה ושרותים מינהליים            ,,,,
61210,61210,782,782,612107825,  61210/782/5,דוח מבקר העיריה                 ,24000,0,0,24000,0,7349,6,הנהלה כללית                       ,61,מינהל כללי                        ,612,מבקר העיריה                       ,612,6121,הנהלה ושרותים מינהליים            ,61210,הנהלה ושרותים מינהליים            ,,,,
61210,61210,932,932,612109321,  61210/932/1,ציוד ורהוט משרדי                ,10000,0,0,10000,0,2409,6,הנהלה כללית                       ,61,מינהל כללי                        ,612,מבקר העיריה                       ,612,6121,הנהלה ושרותים מינהליים            ,61210,הנהלה ושרותים מינהליים            ,,,,
61220,61220,110,110,612201104,  61220/110/4,משכורת כוללת                    ,909000,3,0,1214000,4,1184353,6,הנהלה כללית                       ,61,מינהל כללי                        ,612,מבקר העיריה                       ,612,6122,בקורת                             ,61220,בקורת                             ,,,,
61220,61220,124,124,612201241,  61220/124/1,החזר הוצאות                     ,18000,0,0,24000,0,23971,6,הנהלה כללית                       ,61,מינהל כללי                        ,612,מבקר העיריה                       ,612,6122,בקורת                             ,61220,בקורת                             ,,,,
61220,61220,126,126,612201263,  61220/126/3,הבראה                           ,18000,0,0,24000,0,23656,6,הנהלה כללית                       ,61,מינהל כללי                        ,612,מבקר העיריה                       ,612,6122,בקורת                             ,61220,בקורת                             ,,,,
61220,61220,127,127,612201274,  61220/127/4,השתתפות באחזקת רכב - 3          ,102000,0,3,145000,0,147331,6,הנהלה כללית                       ,61,מינהל כללי                        ,612,מבקר העיריה                       ,612,6122,בקורת                             ,61220,בקורת                             ,,,,
