400210,815,1,מש,"24,900","35,800","22,000"
400420,815,1,י הדרום מזגנים,"22,900",,"22,200"
400451,815,1,תוכנת מחשוב,"17,500","3,700","23,300"
400722,815,1,מ.החינוך הקצבות,"488,900","717,100","532,300"
400755,815,1,כא,,,
400780,815,1,ישיבת הדרום,"185,900","265,000","265,000"
400783,815,1,הוצאות נוספות,"250,000","150,000","150,000"
410430,815,1,עמיחי -חשמל,,,"50,000"
410721,815,1,עמיחי הקצבות,,"20,000","20,000"
410722,815,1,עמיחי מ חינוך,,,
421110,815,1,ישיבת  הדרום,,,
421320,815,1,פיצויים,,,
500430,815,1,אורט-חשמל,,,
500722,815,1,אורט מ חינוך,,,
500810,815,1,השתת' לביס-אורט,"399,400","400,000","400,000"
510430,815,1,ויצו-חשמל,"30,800","33,800","27,000"
510722,815,1,ויצו,,,
510810,815,1,ויצו-רחובות,"500,000","500,000","500,000"
600110,815,1,מדעים,"43,800",,"28,300"
600210,815,1,מדעים חטיבה יובל זמניים,"54,600",,"28,000"
600420,815,1,תחזוקה-מדעים,,,
600430,815,1,חשמל,,,"60,000"
600434,815,1,תיכון מדעים-ניקיון,"1,100",,"20,000"
600721,815,1,הקצבות מדעים,"5,000",,"50,000"
600722,815,1,מדעים,"2,400",,
600780,815,1,מדעים,,,"80,000"
700110,815,1,תיכון נשי אמית-שכר,"354,800","388,500","400,000"
700130,815,1,שעות נוספות רשומות,"5,100","5,500","5,500"
700420,815,1,אחזקת מבנה,500,"2,900",600
700430,815,1,חשמל-נשי אמית,"125,400","153,000","130,700"
700451,815,1,תוכנות מיחשוב,,,
700721,815,1,>,,,
700755,815,1,כא,,,
700780,815,1,אמית-הוצ אחרות,"84,100","12,100","92,700"
800110,815,1,משכורות כוללות,"17,231,900","17,500,000","19,100,300"
800111,815,1,קהש פנסיונרים,,,
800130,815,1,שעות נוספות רשומות,"109,600","110,400","120,300"
800210,815,1,מש,"1,108,800","791,100","1,247,300"
800220,815,1,איחוד משכורות,,,
800230,815,1,שעות נוספות,"11,600","4,400","13,700"
800320,815,1,פיצויים,500,300,700
800420,815,1,אחזקת מבנה,"26,200","24,500","24,500"
800430,815,1,קציר-חשמל,"218,100","262,300","215,300"
800434,815,1,קציר-ניקיון,,,
800451,815,1,תוכנות מיחשוב,,,
800721,815,1,הקצבות תיכון קציר,"125,000","125,000","275,000"
800722,815,1,מ חינוך-הקצבות מיוחדות,"136,800","212,100","170,700"
800723,815,1,קציר-מועדון ספורט,,,
800755,815,1,חברות כח-אדם,,,
800761,815,1,קציר איחוד משכורות,"786,100","600,000","643,600"
800770,815,1,קציר-בחינות בגרות,"155,100","150,000",
800780,815,1,הוצאות אחרות,"84,300","100,000","100,000"
820110,815,1,קציר,,,
821110,815,1,קציר זמני,,,
900110,815,1,ביס צביה-שכר עובד,"453,300","436,900","503,400"
900130,815,1,.,"15,300","20,800","16,800"
900210,815,1,עובדים זמניים,"12,100","41,900","12,100"
900220,815,1,"בה""ס צביה אחוד משכורות",,,
900230,815,1,"ש""נ לעובדים זמניים",,,
900320,815,1,פיצויים,,,
900410,815,1,צביה-שכד,"121,000","180,000","181,000"
900420,815,1,ת.מזגנים,,"2,300",
900430,815,1,ביס צביה-חשמל,"76,000","85,900","77,200"
900434,815,1,צביה-נקיון,,,
900451,815,1,תוכנות מיחשוב,,,
900721,815,1,ביס צביה,"15,000","15,000","16,900"
900722,815,1,משר החינוך הקצבות מיוחד,"149,900","220,000","166,800"
900755,815,1,חברות כח אדם,,,
900780,815,1,הוצ,,,"185,000"
900783,815,1,הוצאות נוספות,"248,200","250,000","100,000"
900928,815,1,יהדות-צביה,,,
921110,815,1,צביה,,,
,"815 סה""כ",,,45068100,45162600,49011800
780,816,1,מלגות,,,"150,000"
700110,816,1,אשכולות פייס,"417,300","453,700","463,800"
700130,816,1,"אשכולות פייס ש""נ","36,800","36,100","40,700"
700210,816,1,מש,,"7,000",
700230,816,1,מש,,,
700420,816,1,אחזקת מבנים,"22,000","41,400","41,000"
700430,816,1,אשכולות פייס חשמל,,,
700434,816,1,אשכולות פייס-נקיון,"11,200",,"15,000"
700451,816,1,תוכנות מיחשוב,,,
700540,816,1,אשכולות פייס -טלפון,"3,300","2,500","2,700"
700721,816,1,אשכולות פייס-הקצבות,"15,000","15,000","15,000"
700722,816,1,הקצבות-חינוך,,,
700780,816,1,אשכולות פייס -הוצאות,,,"50,000"
721110,816,1,אשכולות,,,
,"816 סה""כ",,,505600,555700,778200
100530,817,1,ניידת בית ספר -חרו,"2,900","3,900","3,700"
100531,817,1,ניידת בית ספר חר,900,600,900
100533,817,1,ביטוח ורישוי רכב,"13,200","12,100","14,900"
100536,817,1,השכרת רכב,"19,300","37,100","24,000"
100541,817,1,שמירה -מכשירי קשר,,,
100750,817,1,שמירה בבתי ספר,"2,865,500","3,700,000","3,800,000"
100780,817,1,מע מצוקה-מוסדות חינוך,"132,900","147,400","150,500"
200110,817,1,שכר מרכזיה פדגוגית,"169,800","188,800","180,400"
200130,817,1,שעות נוספות,"3,100","11,700","3,400"
200210,817,1,מש,"53,700","52,400","71,500"
200230,817,1,מש,,,
200430,817,1,"מרפ""ד מ ויצמן","83,000","99,400","86,000"
200451,817,1,מחשבים מרפד,"17,500","7,600","19,900"
200540,817,1,מרפד-טלפון,"9,100","9,200","9,200"
200721,817,1,הקצבות מ פדגוגי,"20,000","20,000","22,000"
200722,817,1,הפיסגה הקצבות חינוך,,,
200780,817,1,מרכזיה פדגוגית,"65,200","49,100","269,100"
221110,817,1,מרכזיה פדגוגית,,,
300110,817,1,שרות פסיכולוגי -שכר,"3,470,900","3,670,300","3,866,900"
300130,817,1,שעות נוספות רשומות,"127,300","142,600","140,900"
300210,817,1,שרות פסיכולוגי זמני,"864,200","703,200","943,400"
300230,817,1,"ש""נ לעובדים זמניים","16,600","9,200","18,200"
300320,817,1,פצוים,,"13,700",
300410,817,1,"שכ""ד ש.פסיכולוגי","277,300","345,200","362,100"
300420,817,1,ת.מזגנים,"2,100","3,900","2,100"
300430,817,1,חשמל-ש.פסיכולוגי,,,
300450,817,1,אחזקת ציוד,"2,700",,"2,300"
300451,817,1,תוכנות מיחשוב,"4,600","2,400","3,600"
300540,817,1,פסיכולוגי-טלפון דאר,"31,100","28,800","34,400"
300570,817,1,אוטומציה,"5,700","7,800","7,600"
300721,817,1,ש.פסיכולוגי-הקצבות,"9,000","9,900","9,000"
300722,817,1,הדרכה,"71,300","34,100","66,200"
300755,817,1,חברות כח-אדם,,,
300780,817,1,ש.פסיכולוגי-הוצ,"14,200","69,000","75,000"
321110,817,1,שרות  פסיכולוגי,,,
400430,817,1,מאור כח חימום מים,,,
400540,817,1,טלפון-סמים,,,
400720,817,1,אחיות ביס-חומרים,,,
500440,817,1,ביטוח תלמידים,"680,300","784,300","680,000"
600110,817,1,רווחה חינוכית -שכר,"230,400","211,800","255,700"
600130,817,1,שעות נוספות,"40,800","40,600","44,300"
600210,817,1,מש,"24,100","3,500","32,000"
600230,817,1,מש,,,
600580,817,1,תוכנית חומש,,,
600722,817,1,הקצבות מ.חינוך,,,
600755,817,1,רווחה חינוכית -חברת,,,
600780,817,1,רוחה חינוכית,"920,700","381,200","1,522,700"
700780,817,1,קבסים,,,
800130,817,1,שכר,,"2,100",
800570,817,1,הסעות -אוטומציה,,,
800710,817,1,הסעת ח.רגיל,"6,440,500","8,675,700","1,580,000"
800711,817,1,החזר הוצ'נסיעת תלמידים,"1,356,200","2,200,000","2,200,000"
800712,817,1,ליווי תלמידים,"3,323,900","2,730,000","3,000,000"
800713,817,1,הסעות ח.מיוחד,"577,500",,"7,000,000"
800780,817,1,הוצ שונות,"6,100","7,200","7,000"
900430,817,1,חשמל -הזנה,,,
,"817 סה""כ",,,21953600,24415800,26508900
110,818,1,חינוך מבוגרים משכורות,"192,100","259,100","212,400"
130,818,1,שעות נוספות רשומות,"9,600","10,300","10,400"
320,818,1,פיצויים חינוך מבוגרים,,,
430,818,1,חשמל,"193,300","226,000","226,000"
434,818,1,חינוך מבוגרים יסוד,,,
540,818,1,חינוך מבוגרים,"11,700","7,700","8,500"
541,818,1,פלאפון-תיכונית,"2,000","1,700","1,900"
722,818,1,"ח,מבוגרים מ,חינוך",,,
760,818,1,חינוך מבוגרים קנית,"304,500","180,000","180,000"
780,818,1,חינוך מבוגרים תכו,"77,800","3,700","3,700"
100110,818,1,משכורות כוללות,,,
100540,818,1,תהילה,,,
,"818 סה""כ",,,791000,688500,642900
399,821,1,הבראה +יובל,,,
,"821 סה""כ",,,0,0,0
110,822,1,תרבות וארועים-שכר,"32,700","3,100","36,500"
130,822,1,שעות נוספות רשומות,,,
210,822,1,מש זמ,,,
320,822,1,תרבות-פיצויים,,,
430,822,1,חשמל מוזיאון דונדיקוב,"22,400","27,200","24,400"
451,822,1,מיחשוב,,,
540,822,1,טלפון תרבות וארועים,,,
541,822,1,מכשירי קשר+פלאפון,"15,600","19,000","16,700"
542,822,1,תרבות -דאר,,,
550,822,1,תרבות -פרסום,,,
570,822,1,מחשוב מח'תרבות,"8,000","7,800","7,900"
755,822,1,השת בקרן,"141,000","142,100","130,000"
780,822,1,הוצאות אחרות תרבות,"54,100","88,000","31,400"
781,822,1,קרן רחובות,,,"50,000"
782,822,1,חברה עירונית,,,"700,000"
100810,822,1,"פעולות קהילתיות רה""",,,
100811,822,1,פעולות מיוחדות,,,
200814,822,1,אעלה בתמר,,,
,"822 סה""כ",,,273800,287200,996900
110,823,1,ספריות משכורות כוללות,"560,500","511,600","631,800"
130,823,1,שעות נוספות רשומות,"41,300","30,400","44,800"
420,823,1,ספריות תחזוקת מבנה,"5,500","3,500","4,400"
430,823,1,ספריה-חשמל,"81,000","110,000","84,800"
434,823,1,קבלן נקיון,"119,200","134,200","118,900"
451,823,1,תוכנות מיחשוב,,,
540,823,1,ספריות -טלפון דאר,"7,500","4,700","7,300"
760,823,1,ספריות -מאירהוף-ש,"1,212,000","1,220,000","1,220,000"
780,823,1,הוצאות אחרות,"99,400","80,000","80,000"
781,823,1,ארכיון,"99,700","140,000","140,000"
100451,823,1,מיחשוב,,,
100780,823,1,ספרית מדאר,"60,700","81,000","81,000"
200110,823,1,מש,,,
200420,823,1,מבנה,,,
200434,823,1,נקיון,,,
200540,823,1,טלפון,,,
200760,823,1,בית מיכל,"154,400","154,000","170,000"
200780,823,1,הוצ אחרות,,,
781210,823,1,זמניים,,,
,"823 סה""כ",,,2441200,2469400,2583000
210,824,1,שעות נוספות,,300,
410,824,1,רשת מתנסים-שכד,"530,400","400,000","473,000"
430,824,1,רשת המתנסים חשמל,"763,100","790,000","818,000"
540,824,1,רשת המתנסים טלפון,"1,500",600,"1,100"
541,824,1,מכשירי קשר,-200,,
750,824,1,עבודות קבלניות)מוקד(,,,
780,824,1,רשת המתנסים החזרי,"852,700","860,000","860,000"
781,824,1,פעולות נוער,,,
782,824,1,מופת,"400,000","400,000","400,000"
783,824,1,קיץ בטוח,"150,000","150,000","150,000"
784,824,1,מלחמה בסמים,"100,000","30,000","35,200"
785,824,1,תקותנו,"310,000","380,000","380,000"
786,824,1,רזרבה מתנס ק.משה,"300,000","300,000","300,000"
810,824,1,רשת המתנסים,"1,999,200","2,000,000","2,000,000"
400430,824,1,מתנס ק משה,,,
,"824 סה""כ",,,5406700,5310900,5417300
100110,825,1,קונסרבטוריון-משכ,"699,800","696,000","752,000"
100210,825,1,עובדים זמניים,"100,500","143,600","119,000"
100230,825,1,מש,,,
100434,825,1,נקיון,"48,700","64,000","64,000"
100440,825,1,ביטוח,,,
100540,825,1,קונסבטוריון דאר טלפ,"5,100","5,000","5,700"
100760,825,1,קונסבטויון קנית שרו,"377,500","377,500","377,500"
100780,825,1,קונסרבטוריון,,,
121110,825,1,קונסרבטוריון,,,
200110,825,1,תזמורת,,,
200130,825,1,שעות נוספות רשומות,,,
200210,825,1,עובדים זמניים,"27,200","28,500","32,600"
221110,825,1,תזמורת,,,
300110,825,1,מח מוסיקה,"193,000","224,000","255,600"
300130,825,1,ש.נ.,"35,300","37,100","38,400"
300780,825,1,הוצ אחרות,,,"60,000"
400755,825,1,להקות וחבורת זמר,"309,100","315,000","315,000"
400780,825,1,הדרי רון-הוצאות,,,
,"825 סה""כ",,,1796200,1890700,2019800
110,826,1,אומנויות הבמה,"543,200","442,700","599,400"
130,826,1,אומנויות הבמה,"68,300","69,100","76,800"
210,826,1,זמניים,"2,000",,"2,600"
550,826,1,אומנויות הבמה פרסום,,,
755,826,1,אירועי שעריים,,,
780,826,1,אומנויות הבמה,"213,600","220,000","615,000"
781,826,1,תרבות,"11,600",,
782,826,1,רכזת ארועים,,,"160,000"
783,826,1,פסטיבל סרטים,"580,200","500,000","535,000"
784,826,1,פסטיבל המדע,"150,000","150,000","150,000"
100110,826,1,בימת הנוער משכורות,"214,000","207,900","239,000"
100130,826,1,שעות נוספות רשומות,"26,700","25,600","29,900"
100210,826,1,בימת הנוער-עובדים זמניי,"33,900","62,800","37,300"
100230,826,1,שעות נוספות,"1,000",,"1,300"
100410,826,1,שכד בימת הנוער בית,"236,700","260,000","260,000"
100420,826,1,בימת הנוער תחזוקת מ,,"8,000","8,000"
100430,826,1,בימת הנוער -חשמל,"59,500","60,100","60,000"
100451,826,1,תוכנות מיחשוב,100,,
100540,826,1,בימת  הנוער טלפון,"3,700","2,600","3,700"
100541,826,1,מירס/פלאפון,,,
100750,826,1,הדרכה מוזיקלית,"59,000","69,000","69,000"
100755,826,1,בימת הנוער חברות כ,,,
100760,826,1,בימת הנוער-קנית שרו,"537,000","537,000","537,000"
100780,826,1,בימת הנוער-הוצאות,,,
100810,826,1,השתתפות בחבורת הזמר,,,
200110,826,1,שכר,"12,900","15,400","14,700"
200434,826,1,בית דונדיקוב,,"12,400","12,400"
200780,826,1,פעולות במוזאונים,"449,300","450,000","475,000"
200810,826,1,מוזיאונים,"248,800","240,000","240,000"
400110,826,1,משכורות כוללות,"540,000","520,300","600,000"
400130,826,1,שעות נוספות רשומות,"61,700","53,300","68,700"
400210,826,1,מש,"13,500","13,500","15,500"
400230,826,1,מש,"6,900",,"7,100"
400420,826,1,יד לבנים תחזוקת מבנה,,,
400430,826,1,יד לבנים חשמל,"39,900","60,000","60,000"
400434,826,1,נקיון,,"12,000",
400540,826,1,יד לבנים -דאר טלפון,"40,200","35,000","35,000"
400542,826,1,דאר יד לבנים,"3,900","1,700","1,700"
400550,826,1,יד לבנים פרסום,"15,900","8,200","8,200"
400580,826,1,הוצאות אחרות,,"5,500",
400755,826,1,חברות כח אדם,,,
400780,826,1,הוצאות אחרות,"201,600","161,300","200,000"
421110,826,1,יד לבנים,,,
500110,826,1,בית תרבות-משכורות כ,"850,400","953,700","980,000"
500130,826,1,שעות נוספות רשומות,"105,100","91,000","119,100"
500210,826,1,מש,"8,100","41,000","9,700"
500230,826,1,משכורת זמ',,"174,000",
500320,826,1,פיצויים,,,
500420,826,1,אחזקת מזגנים,800,"2,200",
500430,826,1,בית תרבות-חשמל,"111,900","88,500","88,500"
500434,826,1,קבלן נקיון,"3,600","19,200","19,200"
500451,826,1,תוכנות מיחשוב,"2,200","3,600","3,600"
500536,826,1,ליסניג,,,
500540,826,1,בית תרבות דאר טלפון,"21,900","36,000","36,000"
500541,826,1,פלאפון,,,
500542,826,1,מכונת ביול,"67,700","63,500","63,500"
500750,826,1,בית התרבות=הפרשים,,,
500755,826,1,כא,,,
500760,826,1,קנית שרותים ממוסדות,"449,500","408,000","377,000"
500780,826,1,בית תרבות הוצאות,"10,300","20,000","20,000"
500781,826,1,קתדרה  עממית,"100,000","100,000","100,000"
521110,826,1,בית התרבות,,,
600110,826,1,"בי""ס להורים","125,800","117,300","141,700"
600130,826,1,ש.נ.,"27,400",,"36,400"
600310,826,1,ארועי תרבות,,,
600780,826,1,"בי""ס להורים-הוצ","63,000","60,000","100,000"
600781,826,1,פסטיבל לפסלים וארועים,"153,400","150,000","1,400,000"
600783,826,1,רזרבה תרבות,"624,200","630,000","630,000"
600784,826,1,ארועי 120 לרחובות,"1,234,300","1,250,000","1,250,000"
780110,826,1,ארועי קיץ-שכר,900,800,"1,200"
780130,826,1,ארועי קיץ-שעות נוספות,"3,200","2,300","4,200"
,"826 סה""כ",,,"8,338,800","8,414,500","10,502,400"
110,827,1,תרבות תורנית -שכר,"68,700",,"52,300"
430,827,1,מרכז לוגסטי,"46,800","84,600",
550,827,1,תרבות תורנית פרסום,,,
710,827,1,תרבות תורנית הסעות,,,
780,827,1,תרבות תורנית הוצאות,"995,300","980,000","980,000"
781,827,1,תרבות תורנית הרצאות,"209,400","200,000","600,000"
783,827,1,פעולות נוספות,"300,000","300,000","400,000"
,"827 סה""כ",,,"1,620,200","1,564,600","2,032,300"
200110,828,1,משכורות כוללות,"9,600",,"4,700"
200210,828,1,זמניים,"23,300",,"31,000"
200410,828,1,שכד  חיילים,,,"73,000"
200760,828,1,אגף הנוער,"1,776,800","1,680,000","1,680,000"
200780,828,1,פעולות נוער,"227,500","220,000","270,000"
200781,828,1,צעירים,"250,000","250,000","450,000"
900780,828,1,תנועות נוער,"99,500","100,000","100,000"
,"828 סה""כ",,,"2,386,700","2,250,000","2,608,700"
300110,829,1,משכורות כוללות,"611,900","595,800","673,500"
300130,829,1,שעות נוספות רשומות,"58,700","56,100","63,700"
300210,829,1,שכר זמניים,"5,200","50,900","6,900"
300430,829,1,חשמל,"341,200","380,000","361,400"
300434,829,1,נקיון,,"27,600",
300536,829,1,רכב ליסינג,,,
300540,829,1,הוצ' טלפון,"2,500","2,200","2,700"
300550,829,1,ספורט פרסום,,,
300580,829,1,פרויקטים בספורט,"51,100","51,900","65,000"
300720,829,1,ספורט חומרים,"14,800","15,600","15,000"
300722,829,1,הרשאות-ספורט,,,"40,000"
300755,829,1,קנית שרותים,"32,100","32,100","172,100"
300760,829,1,מפעל שחיה,"155,600","140,000","170,000"
300761,829,1,החזרים שחיה וכדורגל,"187,300","187,300",
300780,829,1,ספורט-הוצאות אחרות,"195,000","197,000","125,000"
300781,829,1,בתי ספר לספורט,"395,900","390,000","390,000"
300783,829,1,ספורט עממי,"344,400","375,000","361,000"
300810,829,1,אחזקת מגרשים,,,
400110,829,1,שכר היכל הספורט-אמ,"226,100","182,300","251,100"
400130,829,1,שכר היכל הספורט-אצ,"55,900","53,700","60,600"
400210,829,1,שכר זמניים,"1,900","27,000","2,500"
400230,829,1,שעות נוספות,,,
400420,829,1,ת.מזגנים,900,900,900
400434,829,1,נקיון,,,
400451,829,1,תוכנות מיחשוב,,,
400540,829,1,טלפון-אולם ספורט עמית,"2,900","1,300","2,800"
400720,829,1,היכל הספורט אמית,,,
400750,829,1,היכל הספורט אמית,,,
400755,829,1,חברות כח-אדם,"23,300","23,300","25,900"
400780,829,1,היכל הספורט אמית,,,
401755,829,1,ספורט מ.בית ספרי,,,
500110,829,1,שכר היכל הספורט,"256,900","248,900","284,500"
500130,829,1,שנ היכל הספורט,"16,100","17,300","17,700"
500210,829,1,מש,"25,100","29,400","27,500"
500230,829,1,מש זמ,700,,900
500420,829,1,ת.מזגנים,,,
500450,829,1,אחזקת ציוד,200,,
500451,829,1,תוכנות מיחשוב,,,
500540,829,1,היכל הספורט-טלפון,"5,300","2,700","5,600"
500720,829,1,היכל הספורט,,,
500750,829,1,היכל הספורט,,,
500780,829,1,היכל הספורט,500,100,500
521110,829,1,היכל הספורט,,,
600110,829,1,אוסי וזהר היכל ספורט,"264,400","226,300","283,900"
600130,829,1,אוסי וזהר היכל ספורט,"37,400","37,100","40,800"
600210,829,1,משכורות זמניים,,"37,600",
600420,829,1,ת.מזגנים,600,500,600
600430,829,1,אוסי וזהר חשמל,"13,300","35,000","17,600"
600434,829,1,נקיון אולם דה שליט,,,
600451,829,1,תוכנות מיחשוב,,,
600540,829,1,אולם ספורט,"2,200","1,100","2,000"
600720,829,1,חומרים,,,
700110,829,1,מנהל היכל,"-3,800",,
700430,829,1,שפרינצק אולם,"10,900","18,900","11,500"
710110,829,1,שזר-אולם,"288,700","238,000","306,200"
710130,829,1,שזר-אולם,"49,900","44,200","54,500"
710540,829,1,שזר -טלפון,"2,200","1,700","2,200"
710780,829,1,שזר אולם,,,
800110,829,1,משכורות,"184,400","145,000","185,700"
800130,829,1,שעות נוספות,"34,000","25,800","35,000"
800760,829,1,ספורטק,"377,100","500,000","500,000"
900810,829,1,מענקי ספורט,,,
900811,829,1,סל ספורט לאגודות,"80,000","40,000",
,"829 סה""כ",,,"4,352,800","4,439,600",4566800
399,831,1,הבראה +יובל,,,
,"831 סה""כ",,,0,0,0
100110,832,1,מרפאות יעוץ -שכר,"43,300","43,400","47,700"
400110,832,1,משכורות כוללות,"311,900","330,900","345,600"
400130,832,1,שעות נוספות רשומות,"5,300","4,600","5,600"
400210,832,1,משכורות זמניים,,,
400430,832,1,טיפת חלב-חשמל,"79,600","98,300","82,500"
400434,832,1,נקיון טיפות חלב,,,
400540,832,1,טיפות חלב-טלפון,"22,200","17,400","25,300"
400720,832,1,חומרים,,,
400755,832,1,כא,,,
,"832 סה""כ",,,462300,494600,506700
810,836,1,נטן,"352,000","270,000","272,200"
,"836 סה""כ",,,"352,000","270,000","272,200"
210,837,1,פרויקט סמים,200,,300
760,837,1,רשות סמים,"460,700","340,000","340,000"
21110,837,1,פרויקט  סמים,,,
600210,837,1,סמים,,,
,"837 סה""כ",,,460900,340000,340300
399,841,1,הבראה +יובל,,,
570,841,1,רווחה מיחשוב,,,
780,841,1,עזרה לנזקקים-הו,"288,300","200,000","200,000"
781,841,1,סיוע לאמהות,"3,400","25,000","25,000"
1110,841,1,"שכר עובדי האגף לש""ח","10,051,700","10,500,000","11,290,300"
1130,841,1,שנ,"782,900","829,200","849,800"
1760,841,1,שכר מחלקה,,"70,000",
1840,841,1,שכר ש.ח.,,,
4110,841,1,"שכר כ""א לחינוך מיוחד","104,900","92,400","114,300"
4840,841,1,כא חינוך מיוחד,,,
5840,841,1,הוצאות מינהליות,,,
6110,841,1,רווחה  משכורות,,,
6130,841,1,שעות נוספות,,,
6410,841,1,שכד,"1,116,000","1,520,800","700,000"
6411,841,1,שכד,,,
6430,841,1,חשמל,"192,800","276,500","215,000"
6434,841,1,ניקיון,"11,000","14,200","15,200"
6470,841,1,ציוד משרדי,,,
6536,841,1,ליסינג,,,
6540,841,1,טלפון,"102,100","77,100","100,000"
6541,841,1,ט נייד,"34,900","38,300","25,000"
6542,841,1,דאר,"33,800","28,800","30,000"
6550,841,1,פרסום,500,"2,300","2,300"
6560,841,1,אחזקת מכונות צילום,"9,100","11,000","6,000"
6570,841,1,מחשוב,"106,700","127,100","120,000"
6710,841,1,הסעות,"118,200","101,200","101,000"
6711,841,1,נסיעות,,,
6750,841,1,עבודות קבלניות)מוקד(,"234,000","226,700","240,000"
6780,841,1,הוצ,"31,000","39,900","25,000"
6783,841,1,רזרבה גישור,"71,300","72,500","95,000"
6930,841,1,רכישות חד פעמיות,,,
7110,841,1,עושים משטרה,"50,500","51,500","56,600"
7780,841,1,פעולות אירגוניות,,,
7840,841,1,עוסים משטרה,,,
,"841 סה""כ",,,13343100,14304500,14210500
201840,842,1,טיפול האלכוהוליסטים,"101,000","104,900","110,700"
202780,842,1,משפחות במצוקה בקהילה,"169,600","144,000","144,000"
202840,842,1,משפחות מצוקה בקהילה,"397,000","400,000","400,000"
203840,842,1,קייטנות לאמהות,,,
205780,842,1,דרי רחוב,,,
205840,842,1,טיפול בדרי רחוב,,,
206840,842,1,דרי רחוב,"-14,600","85,900","27,000"
207840,842,1,סיוע למשפחות עם ילדים,"229,600","281,200","278,900"
208780,842,1,צרכים ברשויות קולטות,"2,000",,
403110,842,1,משכורות,"5,100","4,000","5,500"
403130,842,1,שעות נוספות,"13,700","16,300","15,000"
403434,842,1,נקיון מרכזי טיפול באלימ,,,
403755,842,1,כא,"287,100","286,900","286,900"
403760,842,1,כא מרכז אלימות,,"67,100",
403780,842,1,טיפול באלימות,"19,900","18,200","16,000"
404780,842,1,חוק הפעלת סידרי דין,,,
406780,842,1,דירות קלט,,,
406840,842,1,דירות קלט,,,
407840,842,1,סדנאות למשפחה,,,
408840,842,1,בית נועם,"17,000",,"20,000"
409840,842,1,תחנות לטיפול במשפחה,"46,200","39,100","40,000"
,"842 סה""כ",,,"1,273,600","1,447,600","1,344,000"
501110,843,1,שכר רכזות משפחתונים,"251,000","219,800","290,200"
501130,843,1,שנ,,,
502840,843,1,טיפול בהורים וילדיהם,,,
503110,843,1,שכר טיפול בילד המפגר,,,
503130,843,1,משכורות,,,
503760,843,1,טיפול,"97,900","91,500","100,400"
503780,843,1,טיפול בילד )שונות(,"275,500","214,000","230,000"
503840,843,1,טיפול בילד בקהילה,"218,900","133,500","200,000"
504110,843,1,שכר מועדוניות משותפות,"397,300","299,800","426,100"
504130,843,1,שעות נוספות,"5,000","5,200","5,400"
504510,843,1,מועדוניות ארוחות חמות,"138,400","282,600","332,000"
504760,843,1,מועדוניות,"738,300","616,200","600,000"
504780,843,1,מועדניות )הסעות(,"26,500","33,400","26,500"
505780,843,1,טיפול בילד בקהילה פרויי,,,
505840,843,1,טיפול בילד בקהילה-פרויק,,,
506780,843,1,ילדים,,,
507780,843,1,יצירת קשר הורים ילדים,"54,500","66,700","43,000"
507840,843,1,יצירת קשר הורים ילדים,"15,400","16,500","15,000"
508840,843,1,טיפול במשפחות אומנה,"190,600","273,600","235,000"
509780,843,1,טיפול בפגיעות מיניות,"28,600","14,600","21,300"
510430,843,1,חשמל,"3,900","5,600","5,000"
510760,843,1,קנית שרותים ממוסדות,,,
510780,843,1,פעולות קהלתית לילד,"3,000","8,700","3,500"
511780,843,1,בדיקות פסכולוגיות,"10,200",,
801780,843,1,החזקת_ילדים בפנמיות,"8,000",,"28,100"
801840,843,1,אחזקת ילדים בפנימיות,"6,096,000","8,053,900","7,943,000"
802780,843,1,עם הפנים לקהילה,"775,800","951,200","427,500"
901780,843,1,משפחתונים,"513,500","732,600",
901840,843,1,ילדים במעונות יום,"2,348,800","2,660,300","2,600,000"
902840,843,1,מעונות יום-ילדים בסיכון,,,
,"843 סה""כ",,,12197100,14679700,13532000
100810,844,1,אשל,,,
301780,844,1,אחזקת זקנים במוסדות,"2,400","6,300","4,000"
301840,844,1,אחזקת זקנים במוסדות,"3,587,000","3,768,800","3,948,100"
302840,844,1,נופשון לזקן,"21,000","26,600","24,000"
401780,844,1,חסידי אומות העולם,,,
402110,844,1,שכר מועדונים לזקנים,,,
402760,844,1,מועדון,"16,000","23,100","15,500"
402780,844,1,מועדון קשישים,"104,400","96,800","100,000"
403780,844,1,טיפול בזקן בקהילה,"4,000","6,700","6,000"
403840,844,1,טיפול בזקן בקהילה,"225,400","301,700","263,100"
404840,844,1,דיור מוגן לקשישים,,,
405110,844,1,שכר מרכזי ועדות חוק סיע,"521,700","592,300","600,000"
405130,844,1,שנ,"35,900","41,600","39,900"
405840,844,1,מרכזי ועדות חוק סעוד,,,
406430,844,1,חשמל,"1,800","2,000","2,500"
406840,844,1,טיפול שינים,,"40,300",
407780,844,1,שכונה תומכת,"129,800","116,300","100,000"
408755,844,1,"השת""ת בפעילות קשישים",,,
408780,844,1,השתתפות בפעילות קשישים,"84,300","111,000","52,000"
408840,844,1,השתת' בפעילות לקשישם,,,
409780,844,1,מועדוניות תוכנית העשרה,"57,300","48,400","50,000"
410780,844,1,שרותים לניצולי שואה,"21,300",,"50,000"
430780,844,1,מועדון קשישים -עלה,,,
501780,844,1,דיור מוגן -בית ענת,,,
501810,844,1,עלה,"382,200","368,600","520,000"
501840,844,1,מסגרת יום לזקן,"438,000","444,000","450,000"
,"844 סה""כ",,,"5,632,500","5,994,500","6,225,100"
320,845,1,פיצוים,,,
101540,845,1,טלפון,,,
