חשבון,שם חשבון,תקציב יחסי,ביצוע יחסי,שריון יחסי,ביצוע + שריון יחסי,יתרת תקציב יחסי,אחוז ביצוע יחסי, תקציב שנתי , ביצוע  שנתי 
1315040420,בחינות בגרות,"-7,800","-3,720.00",0,"-3,720.00","-4,080.00",47.69," -7,800 "," -3,720 "
1315040920,השתתפות ממשלה רבין,"-14,623,300","-14,929,568.16",0,"-14,929,568.16","306,268.16",102.09," -14,623,300 "," -14,929,568 "
1315040923,תגבור לימודי יהדות רבין,"-98,100",0,0,0,"-98,100.00",0," -98,100 ", -   
1315040924,חומרי מלאכה,"-30,400","-17,298.50",0,"-17,298.50","-13,101.50",56.9," -30,400 "," -17,299 "
1315040925,דמי שיכפול רבין,"-15,200","-7,502.00",0,"-7,502.00","-7,698.00",49.35," -15,200 "," -7,502 "
1315040926,"השתתפות משה""ח בטיולים - רבין",0,"-27,913.00",0,"-27,913.00","27,913.00",0, -   ," -27,913 "
1315040927,סל תלמיד לעולה,"-6,400","-1,200.00",0,"-1,200.00","-5,200.00",18.75," -6,400 "," -1,200 "
1315040930,"השתתפות משה""ח בטיולים - רבין",0,0,0,0,0,0, -   , -   
1315200220,אגרת חינוך המר,"-7,100",0,0,0,"-7,100.00",0," -7,100 ", -   
1315200420,בחינות בגרות המר,"-1,000",0,0,0,"-1,000.00",0," -1,000 ", -   
1315200920,השתתפות ממשלה המר,"-2,304,900","-2,190,764.42",0,"-2,190,764.42","-114,135.58",95.04," -2,304,900 "," -2,190,764 "
1315200924,חומרי מלאכה,"-13,900","-10,444.00",0,"-10,444.00","-3,456.00",75.13," -13,900 "," -10,444 "
1315200925,דמי שכפול המר,"-2,000","-2,183.50",0,"-2,183.50",183.5,109.17," -2,000 "," -2,184 "
1315200926,הכנסות טיולים - תיכון המר,0,0,0,0,0,0, -   , -   
1315200927,סל תלמיד לעולה,"-2,400","-1,200.00",0,"-1,200.00","-1,200.00",50," -2,400 "," -1,200 "
1315400220,אגרת חינוך,"-8,900","-7,744.00",0,"-7,744.00","-1,156.00",87.01," -8,900 "," -7,744 "
1315400420,בחינות בגרות הכנסות,"-2,000",-840,0,-840,"-1,160.00",42," -2,000 ", -840 
1315400490,אגרת תלמידי חוץ,0,"-30,750.50",0,"-30,750.50","30,750.50",0, -   ," -30,751 "
1315400920,תיכון דתי,"-3,587,500","-3,341,449.66",0,"-3,341,449.66","-246,050.34",93.14," -3,587,500 "," -3,341,450 "
1315400921,חומרי מלאכה,0,0,0,0,0,0, -   , -   
1315400924,חומרי מלאכה,"-19,700","-13,990.50",0,"-13,990.50","-5,709.50",71.01," -19,700 "," -13,991 "
1315400925,דמי שיכפול,"-4,500","-2,920.50",0,"-2,920.50","-1,579.50",64.9," -4,500 "," -2,921 "
1315400926,"השתתפות משה""ח בטיולים - תיכון",0,0,0,0,0,0, -   , -   
1315400927,סל תלמיד לעולה,0,-400,0,-400,400,0, -   , -400 
1315400930,"השתתפות משה""ח בטיולים - הראל",0,0,0,0,0,0, -   , -   
1315410920,ממשלה תיכון דתי לבנים,0,0,0,0,0,0, -   , -   
1315500430,אורט תחזוקה,"-23,500",0,0,0,"-23,500.00",0," -23,500 ", -   
1317100440,השתתפות בשמירה,0,"-16,627.82",0,"-16,627.82","16,627.82",0, -   ," -16,628 "
1317100920,השתתפות שמירה משטרה,"-3,250,000","-4,103,591.01",0,"-4,103,591.01","853,591.01",126.26," -3,250,000 "," -4,103,591 "
1317100921,השתתפות בקבט,"-253,700","-263,881.56",0,"-263,881.56","10,181.56",104.01," -253,700 "," -263,882 "
1317200420,"ספר כ""ס קניה ע""י תלמידים",0,0,0,0,0,0, -   , -   
1317210920,גף מחשבים משרד החינוך,"-250,000",0,0,0,"-250,000.00",0," -250,000 ", -   
1317300220,שירות פסיכולוגי משלים,"-380,000","-399,293.54",0,"-399,293.54","19,293.54",105.07," -380,000 "," -399,294 "
1317300440,מכללה עבור השתלמות סטודנטים,0,0,0,0,0,0, -   , -   
1317300920,השתת' הממשלה בשי,"-2,955,500","-3,243,863.97",0,"-3,243,863.97","288,363.97",109.75," -2,955,500 "," -3,243,864 "
1317300921,השתלמיות סטודנטים,0,0,0,0,0,0, -   , -   
1317600410,הכנסות מרווחה חנוכ,"-45,200","-21,400.00",0,"-21,400.00","-23,800.00",47.34," -45,200 "," -21,400 "
1317600921,מועדונית,"-200,400","-210,312.21",0,"-210,312.21","9,912.21",104.94," -200,400 "," -210,312 "
1317610770,תרומת אתגר,0,0,0,0,0,0, -   , -   
1317700920,השתתות קבס,"-382,200","-375,728.14",0,"-375,728.14","-6,471.86",98.3," -382,200 "," -375,728 "
1317800440,השתתפות רשויות בהסעות,0,"-11,856.57",0,"-11,856.57","11,856.57",0, -   ," -11,857 "
1317800920,הסעות,"-2,700,000","-2,468,172.53",0,"-2,468,172.53","-231,827.47",91.41," -2,700,000 "," -2,468,173 "
1317800921,השתתפות במלווים הסעות,"-1,638,000","-2,293,817.28",0,"-2,293,817.28","655,817.28",140.03," -1,638,000 "," -2,293,817 "
1317800922,החזר הסעות מיוחד,"-780,000","-518,755.55",0,"-518,755.55","-261,244.45",66.5," -780,000 "," -518,756 "
1317910650,דמי שימוש באולמות אשכול פיס,"-11,000","-6,520.00",0,"-6,520.00","-4,480.00",59.27," -11,000 "," -6,520 "
1317910920,השתתפות ממשלה,"-400,000","-411,427.90",0,"-411,427.90","11,427.90",102.85," -400,000 "," -411,428 "
1318000410,הכנסות הורים תהילה,"-100,000","-121,848.91",0,"-121,848.91","21,848.91",121.84," -100,000 "," -121,849 "
1318000412,תהילה חוגים מותנה הכנסה,"-278,700","-296,179.50",0,"-296,179.50","17,479.50",106.27," -278,700 "," -296,180 "
1318000440,הכנסות כנגד הרצאות,0,0,0,0,0,0, -   , -   
1318000640,הכנסות משכירויות תהילה,"-100,000","-110,616.00",0,"-110,616.00","10,616.00",110.61," -100,000 "," -110,616 "
1318000920,השתת' ממשלה בתהילה,"-54,000","-55,010.00",0,"-55,010.00","1,010.00",101.87," -54,000 "," -55,010 "
1319101920,הכנסות מתיא,"-130,100","-134,296.83",0,"-134,296.83","4,196.83",103.22," -130,100 "," -134,297 "
1319101921,שיכפול,"-48,700","-21,406.00",0,"-21,406.00","-27,294.00",43.95," -48,700 "," -21,406 "
1321000920,הכנסות משרד החינוך והתרבות,"-90,000","-36,069.00",0,"-36,069.00","-53,931.00",40.07," -90,000 "," -36,069 "
1323000420,הכנסות מספריות,"-44,200","-71,394.53",0,"-71,394.53","27,194.53",161.52," -44,200 "," -71,395 "
1323000421,שבוע הספר העברי,"-15,000","-7,385.00",0,"-7,385.00","-7,615.00",49.23," -15,000 "," -7,385 "
1324000640,דמי שמוש בחדר לימו,"-320,000","-214,517.80",0,"-214,517.80","-105,482.20",67.03," -320,000 "," -214,518 "
1324001410,הכנסות  אונברסיטה,"-380,000","-133,576.49",0,"-133,576.49","-246,423.51",35.15," -380,000 "," -133,576 "
1324001412,קתדרה עממית חוגים מותנה הכנסה,"-171,000","-233,218.53",0,"-233,218.53","62,218.53",136.38," -171,000 "," -233,219 "
1324001440,ארועים מותנה הכנסה,"-15,000","-2,640.00",0,"-2,640.00","-12,360.00",17.6," -15,000 "," -2,640 "
1324001920,השת' קתדרה עממית,"-47,700","-59,979.00",0,"-59,979.00","12,279.00",125.74," -47,700 "," -59,979 "
1324002410,תשלום עבור שעורים בגלריה,"-45,000","-53,598.00",0,"-53,598.00","8,598.00",119.1," -45,000 "," -53,598 "
1324002420,הכנסות בית היוצר,0,0,0,0,0,0, -   , -   
1324002920,הכנסות ממשלה בגלריה,"-38,000","-50,000.00",0,"-50,000.00","12,000.00",131.57," -38,000 "," -50,000 "
1324003410,הכנסות מחוגים גלר,"-240,000","-234,132.61",0,"-234,132.61","-5,867.39",97.55," -240,000 "," -234,133 "
1324003412,מרכז גלר חוגים מותנה הכנסה,"-570,300","-494,388.88",0,"-494,388.88","-75,911.12",86.68," -570,300 "," -494,389 "
1324003440,חוית תאטרון,"-30,000",0,0,0,"-30,000.00",0," -30,000 ", -   
1324003640,הכנסות משכירויות גלר,"-65,000","-60,897.00",0,"-60,897.00","-4,103.00",93.68," -65,000 "," -60,897 "
1324005410,הכנסות מחוגים אלי כהן,"-350,000","-272,389.82",0,"-272,389.82","-77,610.18",77.82," -350,000 "," -272,390 "
1324005420,אלי כהן חוג. הכ. מול הוצ.,"-116,800","-117,738.97",0,"-117,738.97",938.97,100.8," -116,800 "," -117,739 "
1324005640,הכנסות משכירויות אלי כהן,"-25,000","-15,956.68",0,"-15,956.68","-9,043.32",63.82," -25,000 "," -15,957 "
1325200710,תרומת מפעל הפייס נושפים,0,0,0,0,0,0, -   , -   
1325400420,שכל מקהלה,"-220,000","-183,936.00",0,"-183,936.00","-36,064.00",83.6," -220,000 "," -183,936 "
1325400421,להקות כס ממשתתפים,"-130,200","-63,092.50",0,"-63,092.50","-67,107.50",48.45," -130,200 "," -63,093 "
1325400921,להקות כס ממשלה,"-30,000","-20,000.00",0,"-20,000.00","-10,000.00",66.66," -30,000 "," -20,000 "
1326000411,סל תרבות,"-845,000","-810,792.04",0,"-810,792.04","-34,207.96",95.95," -845,000 "," -810,792 "
1326100410,הכנסות ממינויים,"-2,305,000","-2,184,057.77",0,"-2,184,057.77","-120,942.23",94.75," -2,305,000 "," -2,184,058 "
1326100411,שבתרבות,"-24,000","-16,980.00",0,"-16,980.00","-7,020.00",70.75," -24,000 "," -16,980 "
1326100412,תמריצי שווק חוגים מותנה הכנסה,0,0,0,0,0,0, -   , -   
1326100420,שכירות אמרגנים,"-350,000","-272,153.00",0,"-272,153.00","-77,847.00",77.75," -350,000 "," -272,153 "
1326100421,השתתפות בעלות אולם,"-50,000","-37,800.00",0,"-37,800.00","-12,200.00",75.6," -50,000 "," -37,800 "
1326100441,הכנסות מול תמריצי שווק,0,0,0,0,0,0, -   , -   
1326100640,הכנסות משכירויות היכל תרבות,0,0,0,0,0,0, -   , -   
1326110410,הכנסות מהופעות בהיכל,"-200,000","-638,556.00",0,"-638,556.00","438,556.00",319.27," -200,000 "," -638,556 "
1326200420,השת' סל תרבות,0,0,0,0,0,0, -   , -   
1327000410,הכנסות-ת.תורנית,"-45,000","-42,408.00",0,"-42,408.00","-2,592.00",94.24," -45,000 "," -42,408 "
1327000920,ממשלה תרבות תורנית,"-200,000","-328,473.00",0,"-328,473.00","128,473.00",164.23," -200,000 "," -328,473 "
1328200412,נוער מותנה הכנסות,"-78,400","-50,551.20",0,"-50,551.20","-27,848.80",64.47," -78,400 "," -50,551 "
1328200413,גלריה 29 מותנה הכנסות,"-80,000","-51,992.00",0,"-51,992.00","-28,008.00",64.99," -80,000 "," -51,992 "
1328200414,מנהיגות נוער מותנה הנכסות,"-50,000","-26,604.30",0,"-26,604.30","-23,395.70",53.2," -50,000 "," -26,604 "
1328200415,פלש בק,"-25,500","-13,255.00",0,"-13,255.00","-12,245.00",51.98," -25,500 "," -13,255 "
1328200416,"הורה כ""ס","-134,300","-105,501.51",0,"-105,501.51","-28,798.49",78.55," -134,300 "," -105,502 "
1328200420,הכנסות מחוגים בתי נוער,"-90,000","-271,943.62",0,"-271,943.62","181,943.62",302.15," -90,000 "," -271,944 "
1328200441,הכנסה תלויה בהוצאה,0,0,0,0,0,0, -   , -   
1328200640,הכנסות משכירות בתי נוער,"-45,000","-63,257.00",0,"-63,257.00","18,257.00",140.57," -45,000 "," -63,257 "
1328200920,השתת' ממשלה בחינוך חברת,"-445,000","-440,342.25",0,"-440,342.25","-4,657.75",98.95," -445,000 "," -440,342 "
1328210412,קייטנות קיץ נוער מותנה הכנסה,"-125,000",0,0,0,"-125,000.00",0," -125,000 ", -   
1328210440,נופשוני קייץ,0,0,0,0,0,0, -   , -   
1328300920,השתתפות ממשלה בתע נוער,"-320,000","-292,916.68",0,"-292,916.68","-27,083.32",91.53," -320,000 "," -292,917 "
1329200420,דמי כניסה איצטדיון,"-250,000","-205,940.00",0,"-205,940.00","-44,060.00",82.37," -250,000 "," -205,940 "
1329300410,הכנסות מחוגים - ספורט,"-300,000","-447,461.20",0,"-447,461.20","147,461.20",149.15," -300,000 "," -447,461 "
1329300412,חוגי ספורט מותנה הכנסות,"-1,558,500","-497,226.17",0,"-497,226.17","-1,061,273.83",31.9," -1,558,500 "," -497,226 "
1329300420,הכנסות מספורט,"-280,000","-223,241.35",0,"-223,241.35","-56,758.65",79.72," -280,000 "," -223,241 "
1329300421,מפרויקטים מיוחדים_ביטוח,0,"-7,989.88",0,"-7,989.88","7,989.88",0, -   ," -7,990 "
1329300441,הכנסות חוגים ספורט בעמ,0,0,0,0,0,0, -   , -   
1329300442,הכנסות מבטוח ספורטאים,"-135,000","-97,633.64",0,"-97,633.64","-37,366.36",72.32," -135,000 "," -97,634 "
1329300610,הכנסות משמירה,"-80,000","-3,505.00",0,"-3,505.00","-76,495.00",4.38," -80,000 "," -3,505 "
1329300640,שכר דירה מחוגים,"-955,900","-1,069,994.48",0,"-1,069,994.48","114,094.48",111.93," -955,900 "," -1,069,994 "
1329300920,השתתפות הממשלה לפע,"-300,000","-255,304.00",0,"-255,304.00","-44,696.00",85.1," -300,000 "," -255,304 "
1329310420,הכנסות מארועים,"-200,000","-241,640.50",0,"-241,640.50","41,640.50",120.82," -200,000 "," -241,641 "
1329900710,דמי שמוש באולמי ספ,"-950,000","-977,993.00",0,"-977,993.00","27,993.00",102.94," -950,000 "," -977,993 "
1329900740,פרויקט אתנה,0,"-79,000.00",0,"-79,000.00","79,000.00",0, -   ," -79,000 "
1329900920,ממשלה כנגד הוצאה,0,0,0,0,0,0, -   , -   
1329900921,פרחי ספורט,0,"-36,348.00",0,"-36,348.00","36,348.00",0, -   ," -36,348 "
1340000930,השתתפות  במשכורת,"-6,380,000","-5,382,443.00",0,"-5,382,443.00","-997,557.00",84.36," -6,380,000 "," -5,382,443 "
1340002930,הוצאות אירגוניות ובטיחות,"-22,400","-15,967.00",0,"-15,967.00","-6,433.00",71.28," -22,400 "," -15,967 "
1341331930,"הכנסות בגין שכר חנ""מ","-108,000","-111,793.00",0,"-111,793.00","3,793.00",103.51," -108,000 "," -111,793 "
1342200420,משפחות במצוקה בקהילה,"-2,000","-3,328.00",0,"-3,328.00","1,328.00",166.4," -2,000 "," -3,328 "
1342200930,משפחות במצוקה בקהילה,"-637,500","-285,913.00",0,"-285,913.00","-351,587.00",44.84," -637,500 "," -285,913 "
1342400930,אלימות במשפחה,"-320,000","-276,553.00",0,"-276,553.00","-43,447.00",86.42," -320,000 "," -276,553 "
1343500420,פעילות קהילתית ילד,"-172,400","-170,416.30",0,"-170,416.30","-1,983.70",98.84," -172,400 "," -170,416 "
1343500930,חוק הנוער / טיפול ילד בקהילה,"-798,600","-887,060.00",0,"-887,060.00","88,460.00",111.07," -798,600 "," -887,060 "
1343800420,ילדים במוסדות,"-172,400","-156,517.60",0,"-156,517.60","-15,882.40",90.78," -172,400 "," -156,518 "
1343800930,אחזקת ילדים בפנימי,"-5,981,500","-5,290,997.00",0,"-5,290,997.00","-690,503.00",88.45," -5,981,500 "," -5,290,997 "
1343900930,ילדים מעונות יום,"-612,000","-612,636.00",0,"-612,636.00",636,100.1," -612,000 "," -612,636 "
1344300420,השתת' קשישים במוסד,"-370,000","-475,220.56",0,"-475,220.56","105,220.56",128.43," -370,000 "," -475,221 "
1344300930,החזקת זקנים במעונו,"-1,518,500","-1,210,424.00",0,"-1,210,424.00","-308,076.00",79.71," -1,518,500 "," -1,210,424 "
1344400420,השתת' קשיש  בצרכים,"-11,000","-10,922.00",0,"-10,922.00",-78,99.29," -11,000 "," -10,922 "
1344400930,טיפול בזקן בקהילה,"-967,500","-995,719.00",0,"-995,719.00","28,219.00",102.91," -967,500 "," -995,719 "
1344410420,השתת' קשישים בארוחות,0,0,0,0,0,0, -   , -   
1344500420,השתתפות פונים מרכז יום לקשיש,"-300,000","-191,188.00",0,"-191,188.00","-108,812.00",63.72," -300,000 "," -191,188 "
1344500930,מרכז יום לקשיש,"-670,000","-520,654.00",0,"-520,654.00","-149,346.00",77.7," -670,000 "," -520,654 "
1344500931,הכנסות עמותה ל,0,0,0,0,0,0, -   , -   
1345100420,סדור מפגרים במוסדו,"-180,000","-145,230.00",0,"-145,230.00","-34,770.00",80.68," -180,000 "," -145,230 "
1345100930,מפגרים במוסדות ממשלה,"-17,379,000","-17,379,782.00",0,"-17,379,782.00",782,100," -17,379,000 "," -17,379,782 "
1345200420,מעונות יוםשל מפגר,0,-405,0,-405,405,0, -   , -405 
1345200930,מפגרים מעונות יום,"-1,135,600","-1,135,876.00",0,"-1,135,876.00",276,100.02," -1,135,600 "," -1,135,876 "
1345202420,השת' הורים במעש,"-91,800","-82,096.10",0,"-82,096.10","-9,703.90",89.42," -91,800 "," -82,096 "
1345202930,מעש,"-564,000","-563,881.00",0,"-563,881.00",-119,99.97," -564,000 "," -563,881 "
1345210930,מעונות יוםטיפולים,0,0,0,0,0,0, -   , -   
1345300930,מועדונים למפגר,"-252,000","-319,579.00",0,"-319,579.00","67,579.00",126.81," -252,000 "," -319,579 "
1346100930,ילדים עורים במוסד,"-37,500","-37,459.00",0,"-37,459.00",-41,99.89," -37,500 "," -37,459 "
1346300930,הדרכת עיוור,"-110,200","-109,883.00",0,"-109,883.00",-317,99.71," -110,200 "," -109,883 "
1346400930,מפעלי שיקום לעוור,"-67,600","-67,329.00",0,"-67,329.00",-271,99.59," -67,600 "," -67,329 "
1346500930,החזקת נכים בפנימיו,"-4,715,000","-4,714,790.00",0,"-4,714,790.00",-210,99.99," -4,715,000 "," -4,714,790 "
1346600930,מסגרות יום,"-335,800","-336,035.00",0,"-336,035.00",235,100.06," -335,800 "," -336,035 "
1346700930,הסעות נכים,"-632,400","-594,504.00",0,"-594,504.00","-37,896.00",94," -632,400 "," -594,504 "
1346800420,השתתפות הורים,"-78,000","-95,146.00",0,"-95,146.00","17,146.00",121.98," -78,000 "," -95,146 "
1346800930,אימון והכשרה,"-247,300","-247,222.00",0,"-247,222.00",-78,99.96," -247,300 "," -247,222 "
1347100930,נערות במצוקה,"-150,000","-176,454.00",0,"-176,454.00","26,454.00",117.63," -150,000 "," -176,454 "
1347200930,חסות ארצית,"-60,000",0,0,0,"-60,000.00",0," -60,000 ", -   
1347300420,השתתפות הורים,"-27,600","-27,238.00",0,"-27,238.00",-362,98.68," -27,600 "," -27,238 "
1347300930,הכנסות רווחה סמים,"-249,000","-186,879.00",0,"-186,879.00","-62,121.00",75.05," -249,000 "," -186,879 "
1347300990,השתתפות ממשלה במאבק בסמים,"-292,000","-220,659.00",0,"-220,659.00","-71,341.00",75.56," -292,000 "," -220,659 "
1347400930,מפתן ממשלתי,"-830,000","-727,941.00",0,"-727,941.00","-102,059.00",87.7," -830,000 "," -727,941 "
1347400931,מרכז רב תחומי,0,0,0,0,0,0, -   , -   
1347400932,מדריך מיתר,0,0,0,0,0,0, -   , -   
1348200930,עבודה קהילתית,"-11,300","-7,080.00",0,"-7,080.00","-4,220.00",62.65," -11,300 "," -7,080 "
1348300930,התנדבות פעולה,"-15,000","-7,032.00",0,"-7,032.00","-7,968.00",46.88," -15,000 "," -7,032 "
1348400930,יעוץ לאזרח,"-4,000","-14,570.00",0,"-14,570.00","10,570.00",364.25," -4,000 "," -14,570 "
1348500930,שיקום שכונות,0,0,0,0,0,0, -   , -   
