,,,,,,,,,,חשבון ,שם חשבון ,מחלקה , ביצוע 2010  , תקציב 2011 מע , הצעת תקציב 20 
1,2,4,0,0,1,3,1,3,1,1313100421,ח.העשרה-מרמנת קרן קרב ,43000,"  -296,243 ","  -471,114 ","  -588,132 "
2,2,4,0,0,1,3,1,3,1,1313100422,השתת.הורים בהזנה לאומית ,43000,  -   ,"  -1,278,495 ","  -1,123,122 "
8,2,4,0,0,1,3,1,3,1,1313100428,"השתת.הורים-מיל""ת ",43000,"  -232,562 ","  -200,000 ","  -318,963 "
0,4,4,0,0,1,3,1,3,1,1313100440,"תוכנת מנב""ס פאר ואסיף ",43000,  -   ,  -   ,"  -40,000 "
0,9,4,0,0,1,3,1,3,1,1313100490,מחשב לכל ילד ,41200,"  -16,470 ",  -   ,"  -40,500 "
0,9,7,0,0,1,3,1,3,1,1313100790,תרומת ח.חשמל-תוכנית חינוכ,43000,"  -45,000 ",  -   ,  -   
2,2,9,0,0,1,3,1,3,1,1313100922,העברה מיועדת ,43000,"  -17,746 ",  -   ,  -100 
3,2,9,0,0,1,3,1,3,1,1313100923,השאלת ספרים ,43000,  -   ,  -   ,  -   
5,2,9,0,0,1,3,1,3,1,1313100925,תוכנית תקשוב-הוצאות שוטפו,41200,  -   ,"  -583,533 ","  -600,000 "
6,2,9,0,0,1,3,1,3,1,1313100926,"הל""ב-החינוך לחיים בחברה ",43000,"  -11,178 ",  -   ,"  -12,000 "
7,2,9,0,0,1,3,1,3,1,1313100927,בתי ספר מקדמי בריאות ,43000,"  -3,740 ",  -   ,"  -4,000 "
8,2,9,0,0,1,3,1,3,1,1313100928,סייעות רפואיות ,43000,"  -20,246 ",  -   ,"  -45,000 "
0,9,9,0,0,1,3,1,3,1,1313100990,פ.חינוך למחזור ואיכות הסב,43000,"  -252,347 ",  -   ,  -   
5,2,2,0,1,2,3,1,3,1,1313210225,אגרת תלמידי חוץ ,43100,"  -161,986 ","  -161,000 ","  -161,000 "
5,2,2,1,2,2,3,1,3,1,1313221225,אגרת תלמידי חוץ ,43221,  -   ,  -   ,  -   
0,2,4,1,2,2,3,1,3,1,1313221420,הכנסות מהורים ,43221,  -   ,  -100 ,  -100 
1,2,4,1,2,2,3,1,3,1,1313221421,השתת.הורים בהזנה לאומית ,43221,  -   ,  -   ,  -   
0,9,4,1,2,2,3,1,3,1,1313221490,הכנסות שונות ,43221,  -   ,  -100 ,  -100 
0,4,5,1,2,2,3,1,3,1,1313221540,החזרי ביטוח ,43221,  -   ,  -   ,  -   
0,2,9,1,2,2,3,1,3,1,1313221920,סל תלמיד לעולה ,43221,  -   ,  -100 ,  -100 
1,2,9,1,2,2,3,1,3,1,1313221921,השתתפות בשכר מזכירות ,43221,"  -25,401 ","  -27,970 ","  -25,400 "
2,2,9,1,2,2,3,1,3,1,1313221922,העברה מיועדת ,43221,  -500 ,  -100 ,  -100 
3,2,9,1,2,2,3,1,3,1,1313221923,השתת.בשכר שרתים וניהול ע.,43221,"  -333,357 ","  -349,722 ","  -330,000 "
4,2,9,1,2,2,3,1,3,1,1313221924,השתת.בשכר סייעות כיתתיות ,43221,"  -118,776 ","  -134,139 ","  -94,229 "
5,2,9,1,2,2,3,1,3,1,1313221925,אגרת שכפול יסודי ,43221,"  -3,471 ","  -2,500 ","  -3,400 "
6,2,9,1,2,2,3,1,3,1,1313221926,השתת.בתשלומי הורים(חומרים,43221,"  -10,707 ","  -12,000 ","  -12,000 "
7,2,9,1,2,2,3,1,3,1,1313221927,אגרת שכפול פר תלמיד ,43221,"  -5,577 ",  -100 ,"  -2,000 "
8,2,9,1,2,2,3,1,3,1,1313221928,סל תלמיד לעולי אתיופיה ,43221,  -   ,  -   ,  -   
5,2,2,2,2,2,3,1,3,1,1313222225,אגרת תלמידי חוץ ,43222,  -   ,  -   ,  -   
0,2,4,2,2,2,3,1,3,1,1313222420,הכנסות מהורים ,43222,  -   ,  -100 ,  -100 
0,9,4,2,2,2,3,1,3,1,1313222490,הכנסות שונות ,43222,  -   ,  -   ,  -   
0,4,5,2,2,2,3,1,3,1,1313222540,החזרי ביטוח ,43222,  -   ,  -   ,  -   
0,2,9,2,2,2,3,1,3,1,1313222920,סל תלמיד לעולה ,43222,"  -12,649 ","  -14,000 ","  -12,700 "
1,2,9,2,2,2,3,1,3,1,1313222921,השתתפות בשכר מזכירות ,43222,"  -6,027 ","  -18,000 ","  -6,000 "
2,2,9,2,2,2,3,1,3,1,1313222922,העברה מיועדת ,43222,  -500 ,  -   ,  -100 
3,2,9,2,2,2,3,1,3,1,1313222923,השתת.בשכר שרתים וניהול ע.,43222,"  -340,479 ","  -360,024 ","  -342,000 "
4,2,9,2,2,2,3,1,3,1,1313222924,השתת.בשכר סייעות כיתתיות ,43222,  -   ,  -   ,  -   
5,2,9,2,2,2,3,1,3,1,1313222925,אגרת שכפול יסודי ,43222,"  -1,105 ","  -1,100 ","  -1,100 "
6,2,9,2,2,2,3,1,3,1,1313222926,השתת.בתשלומי הורים(חומרים,43222,"  -12,479 ","  -5,000 ","  -12,000 "
7,2,9,2,2,2,3,1,3,1,1313222927,אגרת שכפול פר תלמיד ,43222,"  -6,671 ","  -2,500 ","  -6,700 "
8,2,9,2,2,2,3,1,3,1,1313222928,סל תלמיד לעולה אתיופיה ,43222,  -   ,  -   ,  -   
5,2,2,3,2,2,3,1,3,1,1313223225,אגרת תלמידי חוץ ,43223,  -   ,  -   ,  -   
0,2,4,3,2,2,3,1,3,1,1313223420,הכנסות מהורים ,43223,  -   ,  -   ,  -   
0,9,4,3,2,2,3,1,3,1,1313223490,הכנסות שונות ,43223,  -   ,  -   ,  -   
0,4,5,3,2,2,3,1,3,1,1313223540,החזרי ביטוח ,43223,  -   ,  -   ,  -   
0,2,9,3,2,2,3,1,3,1,1313223920,סל תלמיד לעולה ,43223,  -   ,  -100 ,  -100 
1,2,9,3,2,2,3,1,3,1,1313223921,השתתפות בשכר מזכירות ,43223,  -   ,  -   ,  -   
2,2,9,3,2,2,3,1,3,1,1313223922,העברה מיועדת ,43223,  -   ,  -   ,  -   
3,2,9,3,2,2,3,1,3,1,1313223923,השתת.בשכר שרתים וניהול ע.,43223,"  -438,058 ","  -422,362 ","  -510,379 "
4,2,9,3,2,2,3,1,3,1,1313223924,השתת.בשכר סייעות כיתתיות ,43223,  -   ,  -   ,  -   
5,2,9,3,2,2,3,1,3,1,1313223925,אגרת שכפול יסודי ,43223,  -   ,  -   ,  -   
6,2,9,3,2,2,3,1,3,1,1313223926,השתת.בתשלומי הורים(חומרים,43223,"  -19,566 ","  -9,000 ","  -19,600 "
7,2,9,3,2,2,3,1,3,1,1313223927,אגרת שכפול פר תלמיד ,43223,"  -11,154 ","  -5,000 ","  -11,200 "
8,2,9,3,2,2,3,1,3,1,1313223928,סל תלמיד לעולי אתיופיה ,43223,  -   ,  -   ,  -   
5,2,2,4,2,2,3,1,3,1,1313224225,אגרת תלמידי חוץ ,43224,  -   ,  -   ,  -   
0,2,4,4,2,2,3,1,3,1,1313224420,הכנסות מהורים ,43224,  -   ,  -100 ,  -100 
0,9,4,4,2,2,3,1,3,1,1313224490,הכנסות שונות ,43224,  -   ,  -100 ,  -100 
0,4,5,4,2,2,3,1,3,1,1313224540,החזרי ביטוח ,43224,  -   ,  -   ,  -   
0,2,9,4,2,2,3,1,3,1,1313224920,סל תלמיד לעולה ,43224,"  -1,124 ",  -600 ,"  -1,200 "
1,2,9,4,2,2,3,1,3,1,1313224921,השתתפות בשכר מזכירות ,43224,"  -28,910 ","  -29,136 ","  -29,000 "
2,2,9,4,2,2,3,1,3,1,1313224922,העברה מיועדת ,43224,  -   ,  -   ,  -   
3,2,9,4,2,2,3,1,3,1,1313224923,השתת.בשכר שרתים וניהול ע.,43224,"  -575,617 ","  -582,487 ","  -607,410 "
4,2,9,4,2,2,3,1,3,1,1313224924,השתת.בשכר סייעות כיתתיות ,43224,"  -71,174 ","  -70,608 ","  -72,000 "
5,2,9,4,2,2,3,1,3,1,1313224925,אגרת שכפול יסודי ,43224,  -   ,  -   ,  -   
6,2,9,4,2,2,3,1,3,1,1313224926,השתת.בתשלומי הורים(חומרים,43224,"  -23,374 ","  -28,000 ","  -24,000 "
7,2,9,4,2,2,3,1,3,1,1313224927,אגרת שכפול פר תלמיד ,43224,"  -13,299 ","  -18,000 ","  -14,000 "
8,2,9,4,2,2,3,1,3,1,1313224928,סל תלמיד לעולי אתיופיה ,43224,  -   ,  -   ,  -   
5,2,2,5,2,2,3,1,3,1,1313225225,אגרת תלמידי חוץ ,43225,  -   ,  -   ,  -   
0,2,4,5,2,2,3,1,3,1,1313225420,הכנסות מהורים ,43225,  -   ,  -100 ,  -100 
1,2,4,5,2,2,3,1,3,1,1313225421,השתת.הורים בהזנה לאומית ,43225,  -   ,  -   ,  -   
0,9,4,5,2,2,3,1,3,1,1313225490,הכנסות שונות ,43225,  -   ,  -100 ,  -100 
0,4,5,5,2,2,3,1,3,1,1313225540,החזרי ביטוח ,43225,  -   ,  -   ,  -   
0,2,9,5,2,2,3,1,3,1,1313225920,סל תלמיד לעולה ,43225,  -   ,  -100 ,  -100 
1,2,9,5,2,2,3,1,3,1,1313225921,השתת.בשכר מזכירות ,43225,"  -20,782 ","  -15,600 ","  -21,000 "
2,2,9,5,2,2,3,1,3,1,1313225922,העברה מיועדת ,43225,  -500 ,  -100 ,  -100 
3,2,9,5,2,2,3,1,3,1,1313225923,השתת.בשכר שרתים וניהול ע.,43225,"  -348,487 ","  -345,972 ","  -378,146 "
4,2,9,5,2,2,3,1,3,1,1313225924,השתת.בשכר סייעות כיתתיות ,43225,"  -88,967 ","  -89,425 ","  -90,000 "
5,2,9,5,2,2,3,1,3,1,1313225925,אגרת שכפול יסודי ,43225,"  -3,471 ",  -100 ,"  -3,500 "
6,2,9,5,2,2,3,1,3,1,1313225926,השתת.בתשלומי הורים(חומרים,43225,"  -13,044 ","  -9,500 ","  -1,300 "
7,2,9,5,2,2,3,1,3,1,1313225927,אגרת שכפול פר תלמיד ,43225,"  -6,928 ","  -5,000 ","  -6,900 "
8,2,9,5,2,2,3,1,3,1,1313225928,סל תלמיד לעולי אתיופיה ,43225,  -   ,  -   ,  -   
5,2,2,6,2,2,3,1,3,1,1313226225,אגרת תלמידי חוץ ,43226,  -   ,  -   ,  -   
0,2,4,6,2,2,3,1,3,1,1313226420,הכנסות מהורים ,43226,  -   ,  -   ,  -   
1,2,4,6,2,2,3,1,3,1,1313226421,השתת.הורים בהזנה לאומית ,43226,  -   ,  -   ,  -   
0,9,4,6,2,2,3,1,3,1,1313226490,הכנסות שונות ,43226,  -   ,  -   ,  -   
0,4,5,6,2,2,3,1,3,1,1313226540,החזרי ביטוח ,43226,  -   ,  -   ,  -   
0,2,9,6,2,2,3,1,3,1,1313226920,סל תלמיד לעולה ,43226,  -522 ,  -500 ,  -500 
1,2,9,6,2,2,3,1,3,1,1313226921,השתתפות בשכר מזכירות ,43226,"  -6,733 ","  -8,049 ","  -6,700 "
2,2,9,6,2,2,3,1,3,1,1313226922,העברה מיועדת ,43226,  -   ,  -   ,  -   
3,2,9,6,2,2,3,1,3,1,1313226923,השתת.בשכר שרתים וניהול ע.,43226,"  -107,616 ","  -105,804 ","  -108,000 "
4,2,9,6,2,2,3,1,3,1,1313226924,השתת.בשכר סייעות כיתתיות ,43226,  -   ,  -   ,  -   
5,2,9,6,2,2,3,1,3,1,1313226925,אגרת שכפול יסודי ,43226,"  -1,092 ",  -100 ,  -100 
6,2,9,6,2,2,3,1,3,1,1313226926,השתת.בתשלומי הורים(חומרים,43226,"  -4,109 ","  -4,500 ","  -4,000 "
7,2,9,6,2,2,3,1,3,1,1313226927,אגרת שכפול פר תלמיד ,43226,"  -2,338 ",  -100 ,"  -2,400 "
8,2,9,6,2,2,3,1,3,1,1313226928,סל תלמיד לעולי אתיופיה ,43226,  -   ,  -   ,  -   
5,2,2,7,2,2,3,1,3,1,1313227225,אגרת תלמידי חוץ ,43227,  -   ,  -   ,  -   
0,2,4,7,2,2,3,1,3,1,1313227420,הכנסות מהורים ,43227,  -   ,  -   ,  -   
0,9,4,7,2,2,3,1,3,1,1313227490,הכנסות שונות ,43227,  -   ,  -   ,  -   
0,4,5,7,2,2,3,1,3,1,1313227540,החזרי ביטוח ,43227,  -   ,  -   ,  -   
0,2,9,7,2,2,3,1,3,1,1313227920,סל תלמיד לעולה ,43227,  -   ,  -   ,  -   
1,2,9,7,2,2,3,1,3,1,1313227921,השתתפות בשכר מזכירות ,43227,"  -6,757 ","  -7,592 ","  -7,000 "
2,2,9,7,2,2,3,1,3,1,1313227922,העברה מיועדת ,43227,  -   ,  -100 ,  -100 
3,2,9,7,2,2,3,1,3,1,1313227923,השתת.בשכר שרתים וניהול ע.,43227,"  -233,444 ","  -245,146 ","  -236,000 "
4,2,9,7,2,2,3,1,3,1,1313227924,השתת.בשכר סייעות כיתתיות ,43227,  -   ,  -   ,  -   
5,2,9,7,2,2,3,1,3,1,1313227925,אגרת שכפול יסודי ,43227,  -   ,  -   ,  -   
6,2,9,7,2,2,3,1,3,1,1313227926,השתת.בתשלומי הורים(חומרים,43227,"  -8,746 ","  -11,000 ","  -8,700 "
7,2,9,7,2,2,3,1,3,1,1313227927,אגרת שכפול פר תלמיד ,43227,"  -4,955 ","  -6,000 ","  -5,000 "
8,2,9,7,2,2,3,1,3,1,1313227928,סל תלמיד לעולי אתיופיה ,43227,  -   ,  -   ,  -   
5,2,2,8,2,2,3,1,3,1,1313228225,אגרת תלמידי חוץ ,43228,  -   ,  -   ,  -   
0,2,4,8,2,2,3,1,3,1,1313228420,הכנסות מהורים ,43228,  -   ,  -   ,  -   
1,2,4,8,2,2,3,1,3,1,1313228421,השתת.הורים בהזנה לאומית ,43228,  -   ,  -   ,  -   
0,9,4,8,2,2,3,1,3,1,1313228490,הכנסות שונות ,43228,  -   ,  -   ,  -   
0,4,5,8,2,2,3,1,3,1,1313228540,החזרי ביטוח ,43228,  -   ,  -   ,  -   
0,2,9,8,2,2,3,1,3,1,1313228920,סל תלמיד לעולה ,43228,  -   ,  -   ,  -   
1,2,9,8,2,2,3,1,3,1,1313228921,השתתפות בשכר מזכירות ,43228,"  -12,489 ","  -12,586 ","  -25,264 "
2,2,9,8,2,2,3,1,3,1,1313228922,העברה מיועדת ,43228,  -   ,  -   ,  -   
3,2,9,8,2,2,3,1,3,1,1313228923,השתת.בשכר שרתים וניהול ע.,43228,"  -557,794 ","  -551,904 ","  -597,529 "
4,2,9,8,2,2,3,1,3,1,1313228924,השתת.בשכר סייעות כיתתיות ,43228,  -   ,  -   ,  -   
5,2,9,8,2,2,3,1,3,1,1313228925,אגרת שכפול יסודי ,43228,"  -3,276 ","  -3,300 ","  -3,300 "
6,2,9,8,2,2,3,1,3,1,1313228926,השתת.בתשלומי הורים(חומרים,43228,"  -22,130 ","  -24,000 ","  -23,122 "
7,2,9,8,2,2,3,1,3,1,1313228927,אגרת שכפול פר תלמיד ,43228,"  -12,591 ","  -6,000 ","  -9,036 "
8,2,9,8,2,2,3,1,3,1,1313228928,סל תלמיד לעולי אתיופיה ,43228,  -   ,  -   ,  -   
0,9,9,8,2,2,3,1,3,1,1313228990,"הסמכה לבי""ס ירוק ",43228,  -   ,  -   ,  -   
5,2,2,9,2,2,3,1,3,1,1313229225,אגרת תלמידי חוץ ,43229,  -   ,  -   ,  -   
0,2,4,9,2,2,3,1,3,1,1313229420,הכנסות מהורים ,43229,  -   ,  -   ,  -   
0,9,4,9,2,2,3,1,3,1,1313229490,הכנסות שונות ,43229,  -   ,  -   ,  -   
0,4,5,9,2,2,3,1,3,1,1313229540,החזרי ביטוח ,43229,  -   ,  -   ,  -   
0,2,9,9,2,2,3,1,3,1,1313229920,סל תלמיד לעולה ,43229,  -   ,  -   ,  -   
1,2,9,9,2,2,3,1,3,1,1313229921,השתתפות בשכר מזכירות ,43229,"  -34,692 ","  -34,963 ","  -36,381 "
2,2,9,9,2,2,3,1,3,1,1313229922,העברה מיועדת ,43229,"  -1,500 ",  -   ,  -   
3,2,9,9,2,2,3,1,3,1,1313229923,השתת.בשכר שרתים וניהול ע.,43229,"  -608,560 ","  -610,297 ","  -639,298 "
4,2,9,9,2,2,3,1,3,1,1313229924,השתת.בשכר סייעות כיתתיות ,43229,"  -106,761 ","  -107,311 ","  -110,674 "
5,2,9,9,2,2,3,1,3,1,1313229925,אגרת שכפול יסודי ,43229,"  -1,658 ","  -1,700 ","  -1,700 "
6,2,9,9,2,2,3,1,3,1,1313229926,השתת.בתשלומי הורים(חומרים,43229,"  -24,128 ","  -10,000 ","  -12,148 "
7,2,9,9,2,2,3,1,3,1,1313229927,אגרת שכפול פר תלמיד ,43229,"  -12,999 ","  -12,000 ","  -13,000 "
8,2,9,9,2,2,3,1,3,1,1313229928,סל תלמיד לעולי אתיופיה ,43229,  -   ,  -   ,  -   
5,2,2,1,3,2,3,1,3,1,1313231225,אגרת תלמידי חוץ ,43231,  -   ,  -   ,  -   
0,2,4,1,3,2,3,1,3,1,1313231420,הכנסות מהורים ,43231,  -   ,  -   ,  -   
0,9,4,1,3,2,3,1,3,1,1313231490,הכנסות שונות ,43231,  -   ,  -   ,  -   
0,4,5,1,3,2,3,1,3,1,1313231540,החזרי ביטוח ,43231,  -   ,  -   ,  -   
0,2,9,1,3,2,3,1,3,1,1313231920,סל תלמיד לעולה ,43231,"  -1,774 ",  -500 ,  -   
1,2,9,1,3,2,3,1,3,1,1313231921,השתתפות בשכר מזכירות ,43231,"  -11,564 ","  -11,653 ","  -12,027 "
2,2,9,1,3,2,3,1,3,1,1313231922,העברה מיועדת ,43231,  -   ,  -100 ,  -   
3,2,9,1,3,2,3,1,3,1,1313231923,השתת.בשכר שרתים וניהול ע.,43231,"  -284,943 ","  -289,086 ","  -302,497 "
4,2,9,1,3,2,3,1,3,1,1313231924,השתת.בשכר סייעות כיתתיות ,43231,  -   ,  -   ,  -   
5,2,9,1,3,2,3,1,3,1,1313231925,אגרת שכפול יסודי ,43231,  -   ,  -   ,  -   
6,2,9,1,3,2,3,1,3,1,1313231926,השתת.בתשלומי הורים(חומרים,43231,"  -11,762 ","  -18,000 ","  -16,000 "
7,2,9,1,3,2,3,1,3,1,1313231927,אגרת שכפול פר תלמיד ,43231,"  -6,671 ","  -3,000 ","  -6,600 "
8,2,9,1,3,2,3,1,3,1,1313231928,סל תלמיד לעולי אתיופיה ,43231,"  -1,600 ",  -   ,  -   
5,2,2,2,3,2,3,1,3,1,1313232225,אגרת תלמידי חוץ ,43232,  -   ,  -   ,  -   
0,2,4,2,3,2,3,1,3,1,1313232420,הכנסות מהורים ,43232,  -   ,  -   ,  -   
0,9,4,2,3,2,3,1,3,1,1313232490,הכנסות שונות ,43232,  -   ,  -   ,  -   
0,4,5,2,3,2,3,1,3,1,1313232540,החזרי ביטוח ,43232,  -   ,  -   ,  -   
0,2,9,2,3,2,3,1,3,1,1313232920,סל תלמיד לעולה ,43232,"  -2,746 ",  -700 ,  -   
1,2,9,2,3,2,3,1,3,1,1313232921,השתתפות בשכר מזכירות ,43232,"  -1,595 ","  -1,500 ","  -1,500 "
2,2,9,2,3,2,3,1,3,1,1313232922,העברה מיועדת ,43232,  -   ,  -100 ,  -   
3,2,9,2,3,2,3,1,3,1,1313232923,השתת.בשכר שרתים וניהול ע.,43232,"  -222,773 ","  -223,437 ","  -235,981 "
4,2,9,2,3,2,3,1,3,1,1313232924,השתת.בשכר סייעות כיתתיות ,43232,  -   ,  -   ,  -   
5,2,9,2,3,2,3,1,3,1,1313232925,אגרת שכפול יסודי ,43232,  -   ,  -   ,  -   
6,2,9,2,3,2,3,1,3,1,1313232926,השתת.בתשלומי הורים(חומרים,43232,"  -9,463 ","  -6,000 ","  -9,500 "
7,2,9,2,3,2,3,1,3,1,1313232927,אגרת שכפול פר תלמיד ,43232,"  -5,405 ","  -8,000 ","  -6,000 "
8,2,9,2,3,2,3,1,3,1,1313232928,סל תלמיד לעולי אתיופיה ,43232,"  -3,962 ",  -   ,  -   
5,2,2,3,3,2,3,1,3,1,1313233225,אגרת תלמידי חוץ ,43233,  -   ,  -   ,  -   
0,2,4,3,3,2,3,1,3,1,1313233420,הכנסות מהורים ,43233,  -   ,  -   ,  -   
1,2,4,3,3,2,3,1,3,1,1313233421,השתת.הורים בהזנה לאומית ,43233,  -   ,  -   ,  -   
0,9,4,3,3,2,3,1,3,1,1313233490,הכנסות שונות ,43233,  -   ,  -   ,  -   
0,4,5,3,3,2,3,1,3,1,1313233540,החזרי ביטוח ,43233,  -   ,  -   ,  -   
0,2,9,3,3,2,3,1,3,1,1313233920,סל תלמיד לעולה ,43233,  -626 ,  -400 ,  -   
1,2,9,3,3,2,3,1,3,1,1313233921,השתתפות בשכר מזכירות ,43233,"  -8,990 ","  -9,387 ","  -9,724 "
2,2,9,3,3,2,3,1,3,1,1313233922,העברה מיועדת ,43233,  -   ,  -   ,  -   
3,2,9,3,3,2,3,1,3,1,1313233923,השתת.בשכר שרתים וניהול ע.,43233,"  -316,099 ","  -311,578 ","  -345,094 "
4,2,9,3,3,2,3,1,3,1,1313233924,השתת.בשכר סייעות כיתתיות ,43233,  -   ,  -   ,  -   
5,2,9,3,3,2,3,1,3,1,1313233925,אגרת שכפול יסודי ,43233,  -   ,  -100 ,  -100 
6,2,9,3,3,2,3,1,3,1,1313233926,השתת.בתשלומי הורים(חומרים,43233,"  -12,667 ","  -11,000 ","  -12,600 "
7,2,9,3,3,2,3,1,3,1,1313233927,אגרת שכפול פר תלמיד ,43233,"  -7,207 ","  -6,000 ","  -7,200 "
8,2,9,3,3,2,3,1,3,1,1313233928,סל תלמיד לעולה אתיופיה ,43233,  -   ,  -   ,  -   
5,2,2,4,3,2,3,1,3,1,1313234225,אגרת תלמידי חוץ ,43234,  -   ,  -   ,  -   
0,2,4,4,3,2,3,1,3,1,1313234420,הכנסות מהורים ,43234,  -   ,  -100 ,  -   
0,9,4,4,3,2,3,1,3,1,1313234490,הכנסות שונות ,43234,  -   ,  -100 ,  -   
0,4,5,4,3,2,3,1,3,1,1313234540,החזרי ביטוח ,43234,  -   ,  -   ,  -   
0,2,9,4,3,2,3,1,3,1,1313234920,סל תלמיד לעולה ,43234,  -   ,  -   ,  -   
1,2,9,4,3,2,3,1,3,1,1313234921,השתתפות בשכר מזכירות ,43234,  -   ,"  -5,551 ","  -6,000 "
2,2,9,4,3,2,3,1,3,1,1313234922,העברה מיועדת ,43234,  -   ,  -100 ,  -   
3,2,9,4,3,2,3,1,3,1,1313234923,השתת.בשכר שרתים וניהול ע.,43234,"  -435,429 ","  -443,679 ","  -448,629 "
4,2,9,4,3,2,3,1,3,1,1313234924,השתת.בשכר סייעות כיתתיות ,43234,  -   ,  -   ,  -   
5,2,9,4,3,2,3,1,3,1,1313234925,אגרת שכפול יסודי ,43234,  -   ,  -   ,  -   
6,2,9,4,3,2,3,1,3,1,1313234926,השתת.בתשלומי הורים(חומרים,43234,"  -17,493 ","  -12,000 ","  -17,200 "
7,2,9,4,3,2,3,1,3,1,1313234927,אגרת שכפול פר תלמיד ,43234,"  -9,931 ","  -8,000 ","  -9,900 "
8,2,9,4,3,2,3,1,3,1,1313234928,סל תלמיד לעולה אתיופיה ,43234,  -   ,  -   ,  -   
5,2,2,5,3,2,3,1,3,1,1313235225,אגרת תלמידי חוץ ,43235,  -   ,  -   ,  -   
0,2,4,5,3,2,3,1,3,1,1313235420,הכנסות מהורים ,43235,  -   ,  -100 ,  -   
0,9,4,5,3,2,3,1,3,1,1313235490,הכנסות שונות ,43235,  -   ,  -100 ,  -   
0,4,5,5,3,2,3,1,3,1,1313235540,החזרי ביטוח ,43235,  -   ,  -   ,  -   
0,2,9,5,3,2,3,1,3,1,1313235920,סל תלמיד לעולה ,43235,  -   ,  -   ,  -   
1,2,9,5,3,2,3,1,3,1,1313235921,השתתפות בשכר מזכירות ,43235,"  -17,346 ","  -17,481 ","  -18,040 "
2,2,9,5,3,2,3,1,3,1,1313235922,העברה מיועדת ,43235,  -   ,  -100 ,  -   
3,2,9,5,3,2,3,1,3,1,1313235923,השתת.בשכר שרתים וניהול ע.,43235,"  -347,074 ","  -340,854 ","  -379,452 "
4,2,9,5,3,2,3,1,3,1,1313235924,השתת.בשכר סייעות כיתתיות ,43235,  -   ,  -   ,  -   
5,2,9,5,3,2,3,1,3,1,1313235925,אגרת שכפול יסודי ,43235,  -   ,  -   ,  -   
6,2,9,5,3,2,3,1,3,1,1313235926,השתת.בתשלומי הורים(חומרים,43235,"  -14,967 ","  -14,000 ","  -14,960 "
7,2,9,5,3,2,3,1,3,1,1313235927,אגרת שכפול פר תלמיד ,43235,"  -8,516 ","  -8,000 ","  -8,500 "
8,2,9,5,3,2,3,1,3,1,1313235928,סל תלמיד לעולה אתיופיה ,43235,  -   ,  -   ,  -   
9,2,9,5,3,2,3,1,3,1,1313235929,סייעות רפואיות ,43235,  -   ,  -   ,  -   
5,2,2,6,3,2,3,1,3,1,1313236225,אגרת תלמידי חוץ ,43236,  -   ,  -   ,  -   
0,2,4,6,3,2,3,1,3,1,1313236420,הכנסות מהורים ,43236,  -   ,  -   ,  -   
0,9,4,6,3,2,3,1,3,1,1313236490,הכנסות שונות ,43236,  -   ,  -   ,  -   
0,4,5,6,3,2,3,1,3,1,1313236540,החזרי ביטוח ,43236,  -   ,  -   ,  -   
0,2,9,6,3,2,3,1,3,1,1313236920,סל תלמיד לעולה ,43236,  -867 ,  -500 ,  -   
1,2,9,6,3,2,3,1,3,1,1313236921,השתתפות בשכר מזכירות ,43236,"  -13,461 ","  -11,653 ","  -18,040 "
2,2,9,6,3,2,3,1,3,1,1313236922,העברה מיועדת ,43236,"  -1,000 ",  -   ,  -   
3,2,9,6,3,2,3,1,3,1,1313236923,השתת.בשכר שרתים וניהול ע.,43236,"  -317,354 ","  -332,847 ","  -347,659 "
4,2,9,6,3,2,3,1,3,1,1313236924,השתת.בשכר סייעות כיתתיות ,43236,"  -6,155 ",  -   ,"  -36,800 "
5,2,9,6,3,2,3,1,3,1,1313236925,אגרת שכפול יסודי ,43236,  -184 ,  -   ,  -   
6,2,9,6,3,2,3,1,3,1,1313236926,השתת.בתשלומי הורים(חומרים,43236,"  -13,421 ","  -20,000 ","  -13,500 "
7,2,9,6,3,2,3,1,3,1,1313236927,אגרת שכפול פר תלמיד ,43236,"  -7,379 ","  -12,000 ","  -8,000 "
8,2,9,6,3,2,3,1,3,1,1313236928,סל תלמיד לעולה אתיופיה ,43236,  -   ,  -   ,  -   
5,2,2,7,3,2,3,1,3,1,1313237225,אגרת תלמידי חוץ ,43237,  -   ,  -   ,  -   
0,2,4,7,3,2,3,1,3,1,1313237420,הכנסות מהורים ,43237,  -   ,  -   ,  -   
0,9,4,7,3,2,3,1,3,1,1313237490,הכנסות שונות ,43237,  -   ,  -   ,  -   
0,4,5,7,3,2,3,1,3,1,1313237540,החזרי ביטוח ,43237,  -   ,  -   ,  -   
0,2,9,7,3,2,3,1,3,1,1313237920,סל תלמיד לעולה ,43237,  -   ,  -510 ,  -   
1,2,9,7,3,2,3,1,3,1,1313237921,השתתפות בשכר מזכירות ,43237,"  -11,564 ","  -11,496 ","  -12,027 "
2,2,9,7,3,2,3,1,3,1,1313237922,העברה מיועדת ,43237,  -   ,  -   ,  -   
3,2,9,7,3,2,3,1,3,1,1313237923,השתת.בשכר שרתים וניהול ע.,43237,"  -485,928 ","  -491,422 ","  -488,504 "
4,2,9,7,3,2,3,1,3,1,1313237924,השתת.בשכר סייעות כיתתיות ,43237,  -   ,  -   ,  -   
